Record number,Agent's name,Agent's record number,Action,Effect,Artificial effect
83,0,83,board_fast0_p11_n8_n0_n1,(boarded p11 fast0),(P_ARTIFICIAL12 )
84,0,84,board_fast0_p3_n8_n0_n1,(boarded p3 fast0),(P_ARTIFICIAL15 )
85,0,85,board_fast0_p4_n8_n0_n1,(boarded p4 fast0),(P_ARTIFICIAL16 )
86,0,86,leave_fast0_p1_n12_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
87,0,87,board_fast0_p2_n12_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
88,0,88,board_fast0_p2_n12_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL9 )
89,0,89,leave_fast0_p1_n16_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
90,0,90,leave_fast0_p2_n12_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
91,0,91,board_fast0_p6_n12_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
92,0,92,board_fast0_p6_n12_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL9 )
93,0,93,leave_fast0_p2_n16_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
94,0,94,leave_fast0_p6_n12_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
95,0,95,board_fast0_p9_n12_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
96,0,96,board_fast0_p9_n12_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL9 )
97,0,97,leave_fast0_p6_n16_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
98,0,98,leave_fast0_p9_n12_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
99,0,99,board_fast0_p6_n16_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
100,0,100,board_fast0_p6_n16_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL9 )
101,0,101,leave_fast0_p9_n16_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
102,0,102,board_fast0_p8_n0_n0_n1,(boarded p8 fast0),(P_ARTIFICIAL2 )
103,0,103,board_fast0_p0_n12_n0_n1,(boarded p0 fast0),(P_ARTIFICIAL4 )
104,0,104,board_fast0_p1_n12_n0_n1,(boarded p1 fast0),(P_ARTIFICIAL5 )
105,0,105,board_fast0_p2_n12_n3_n4,(passengers fast0 n4),(P_ARTIFICIAL10 )
106,0,106,board_fast0_p2_n12_n0_n1,(boarded p2 fast0),(P_ARTIFICIAL6 )
107,0,107,board_fast0_p6_n12_n0_n1,(boarded p6 fast0),(P_ARTIFICIAL7 )
108,0,108,board_fast0_p9_n12_n0_n1,(boarded p9 fast0),(P_ARTIFICIAL8 )
109,0,109,board_fast0_p5_n4_n0_n1,(boarded p5 fast0),(P_ARTIFICIAL13 )
110,0,110,board_fast0_p7_n4_n0_n1,(boarded p7 fast0),(P_ARTIFICIAL14 )
111,0,111,board_fast0_p10_n12_n1_n2,(boarded p10 fast0),(P_ARTIFICIAL11 )
112,0,112,board_fast0_p11_n12_n1_n2,(boarded p11 fast0),(P_ARTIFICIAL12 )
113,0,113,board_fast0_p3_n12_n1_n2,(boarded p3 fast0),(P_ARTIFICIAL15 )
114,0,114,board_fast0_p4_n12_n1_n2,(boarded p4 fast0),(P_ARTIFICIAL16 )
115,0,115,leave_fast0_p8_n16_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
116,0,116,board_fast0_p9_n16_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
117,0,117,board_fast0_p9_n16_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL9 )
118,0,118,leave_fast0_p0_n0_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
119,0,119,leave_fast0_p0_n16_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
120,0,120,board_fast0_p0_n0_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
121,0,121,board_fast0_p0_n0_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL9 )
122,0,122,leave_fast0_p1_n0_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
123,0,123,leave_fast0_p1_n16_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
124,0,124,board_fast0_p1_n0_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
125,0,125,board_fast0_p1_n0_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL9 )
126,0,126,leave_fast0_p2_n0_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
127,0,127,board_fast0_p8_n4_n0_n1,(boarded p8 fast0),(P_ARTIFICIAL2 )
128,0,128,board_fast0_p6_n16_n0_n1,(boarded p6 fast0),(P_ARTIFICIAL7 )
129,0,129,board_fast0_p9_n16_n0_n1,(boarded p9 fast0),(P_ARTIFICIAL8 )
130,0,130,board_fast0_p6_n12_n3_n4,(passengers fast0 n4),(P_ARTIFICIAL10 )
131,0,131,board_fast0_p0_n0_n0_n1,(boarded p0 fast0),(P_ARTIFICIAL4 )
132,0,132,board_fast0_p1_n0_n0_n1,(boarded p1 fast0),(P_ARTIFICIAL5 )
133,0,133,board_fast0_p2_n0_n0_n1,(boarded p2 fast0),(P_ARTIFICIAL6 )
134,0,134,board_fast0_p5_n8_n0_n1,(boarded p5 fast0),(P_ARTIFICIAL13 )
135,0,135,board_fast0_p7_n8_n0_n1,(boarded p7 fast0),(P_ARTIFICIAL14 )
136,0,136,board_fast0_p10_n16_n1_n2,(boarded p10 fast0),(P_ARTIFICIAL11 )
137,0,137,board_fast0_p11_n16_n1_n2,(boarded p11 fast0),(P_ARTIFICIAL12 )
138,0,138,board_fast0_p3_n16_n1_n2,(boarded p3 fast0),(P_ARTIFICIAL15 )
139,0,139,board_fast0_p4_n16_n1_n2,(boarded p4 fast0),(P_ARTIFICIAL16 )
140,0,140,leave_fast0_p2_n16_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
141,0,141,board_fast0_p2_n0_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
142,0,142,board_fast0_p2_n0_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL9 )
143,0,143,leave_fast0_p6_n0_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
144,0,144,leave_fast0_p6_n16_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
145,0,145,board_fast0_p9_n0_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
146,0,146,board_fast0_p9_n0_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL9 )
147,0,147,leave_fast0_p9_n0_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
148,0,148,leave_fast0_p9_n16_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
149,0,149,board_fast0_p0_n4_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
150,0,150,board_fast0_p0_n4_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL9 )
151,0,151,leave_fast0_p0_n4_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
152,0,152,leave_fast0_p8_n0_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
153,0,153,board_fast0_p1_n4_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
154,0,154,board_fast0_p1_n4_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL9 )
155,0,155,leave_fast0_p1_n4_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
156,0,156,leave_fast0_p0_n0_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
157,0,157,board_fast0_p2_n4_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
158,0,158,board_fast0_p2_n4_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL9 )
159,0,159,leave_fast0_p2_n4_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
160,0,160,board_fast0_p8_n8_n0_n1,(boarded p8 fast0),(P_ARTIFICIAL2 )
161,0,161,board_fast0_p9_n0_n0_n1,(boarded p9 fast0),(P_ARTIFICIAL8 )
162,0,162,board_fast0_p0_n4_n0_n1,(boarded p0 fast0),(P_ARTIFICIAL4 )
163,0,163,board_fast0_p9_n12_n3_n4,(passengers fast0 n4),(P_ARTIFICIAL10 )
164,0,164,board_fast0_p1_n4_n0_n1,(boarded p1 fast0),(P_ARTIFICIAL5 )
165,0,165,board_fast0_p2_n4_n0_n1,(boarded p2 fast0),(P_ARTIFICIAL6 )
166,0,166,board_fast0_p6_n4_n0_n1,(boarded p6 fast0),(P_ARTIFICIAL7 )
167,0,167,board_fast0_p5_n12_n1_n2,(boarded p5 fast0),(P_ARTIFICIAL13 )
168,0,168,board_fast0_p7_n12_n1_n2,(boarded p7 fast0),(P_ARTIFICIAL14 )
169,0,169,board_fast0_p10_n8_n1_n2,(boarded p10 fast0),(P_ARTIFICIAL11 )
170,0,170,board_fast0_p11_n8_n1_n2,(boarded p11 fast0),(P_ARTIFICIAL12 )
171,0,171,board_fast0_p3_n8_n1_n2,(boarded p3 fast0),(P_ARTIFICIAL15 )
172,0,172,board_fast0_p4_n8_n1_n2,(boarded p4 fast0),(P_ARTIFICIAL16 )
173,0,173,leave_fast0_p1_n0_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
174,0,174,board_fast0_p6_n4_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
175,0,175,board_fast0_p6_n4_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL9 )
176,0,176,leave_fast0_p6_n4_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
177,0,177,leave_fast0_p2_n0_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
178,0,178,board_fast0_p0_n8_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
179,0,179,board_fast0_p0_n8_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL9 )
180,0,180,leave_fast0_p9_n4_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
181,0,181,leave_fast0_p6_n0_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
182,0,182,board_fast0_p1_n8_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
183,0,183,board_fast0_p1_n8_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL9 )
184,0,184,leave_fast0_p0_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
185,0,185,leave_fast0_p9_n0_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
186,0,186,board_fast0_p2_n8_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
187,0,187,board_fast0_p2_n8_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL9 )
188,0,188,leave_fast0_p1_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
189,0,189,board_fast0_p8_n16_n1_n2,(boarded p8 fast0),(P_ARTIFICIAL2 )
190,0,190,board_fast0_p0_n8_n0_n1,(boarded p0 fast0),(P_ARTIFICIAL4 )
191,0,191,board_fast0_p1_n8_n0_n1,(boarded p1 fast0),(P_ARTIFICIAL5 )
192,0,192,board_fast0_p0_n16_n3_n4,(passengers fast0 n4),(P_ARTIFICIAL10 )
193,0,193,board_fast0_p2_n8_n0_n1,(boarded p2 fast0),(P_ARTIFICIAL6 )
194,0,194,board_fast0_p6_n8_n0_n1,(boarded p6 fast0),(P_ARTIFICIAL7 )
195,0,195,board_fast0_p9_n8_n0_n1,(boarded p9 fast0),(P_ARTIFICIAL8 )
196,0,196,board_fast0_p5_n16_n1_n2,(boarded p5 fast0),(P_ARTIFICIAL13 )
197,0,197,board_fast0_p7_n16_n1_n2,(boarded p7 fast0),(P_ARTIFICIAL14 )
198,0,198,board_fast0_p10_n0_n0_n1,(boarded p10 fast0),(P_ARTIFICIAL11 )
199,0,199,board_fast0_p11_n0_n0_n1,(boarded p11 fast0),(P_ARTIFICIAL12 )
200,0,200,board_fast0_p3_n0_n0_n1,(boarded p3 fast0),(P_ARTIFICIAL15 )
201,0,201,board_fast0_p4_n0_n0_n1,(boarded p4 fast0),(P_ARTIFICIAL16 )
202,0,202,leave_fast0_p8_n4_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
203,0,203,board_fast0_p6_n8_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
204,0,204,board_fast0_p6_n8_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL9 )
205,0,205,leave_fast0_p2_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
206,0,206,leave_fast0_p0_n4_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
207,0,207,board_fast0_p9_n8_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
208,0,208,board_fast0_p9_n8_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL9 )
209,0,209,leave_fast0_p6_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
210,0,210,leave_fast0_p1_n4_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
211,0,211,leave_fast0_p8_n12_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
212,0,212,leave_fast0_p8_n12_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL9 )
213,0,213,leave_fast0_p9_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
214,0,214,leave_fast0_p2_n4_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
215,0,215,leave_fast0_p0_n12_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
216,0,216,leave_fast0_p0_n12_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL9 )
217,0,217,leave_fast0_p10_n12_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
218,0,218,board_fast0_p8_n0_n1_n2,(boarded p8 fast0),(P_ARTIFICIAL2 )
219,0,219,board_fast0_p0_n12_n1_n2,(boarded p0 fast0),(P_ARTIFICIAL4 )
220,0,220,board_fast0_p1_n12_n1_n2,(boarded p1 fast0),(P_ARTIFICIAL5 )
221,0,221,board_fast0_p1_n16_n3_n4,(passengers fast0 n4),(P_ARTIFICIAL10 )
222,0,222,board_fast0_p2_n12_n1_n2,(boarded p2 fast0),(P_ARTIFICIAL6 )
223,0,223,board_fast0_p6_n12_n1_n2,(boarded p6 fast0),(P_ARTIFICIAL7 )
224,0,224,board_fast0_p9_n12_n1_n2,(boarded p9 fast0),(P_ARTIFICIAL8 )
225,0,225,board_fast0_p5_n0_n1_n2,(boarded p5 fast0),(P_ARTIFICIAL13 )
226,0,226,board_fast0_p7_n0_n1_n2,(boarded p7 fast0),(P_ARTIFICIAL14 )
227,0,227,board_fast0_p10_n4_n0_n1,(boarded p10 fast0),(P_ARTIFICIAL11 )
228,0,228,board_fast0_p11_n4_n0_n1,(boarded p11 fast0),(P_ARTIFICIAL12 )
229,0,229,board_fast0_p3_n4_n0_n1,(boarded p3 fast0),(P_ARTIFICIAL15 )
230,0,230,board_fast0_p4_n4_n0_n1,(boarded p4 fast0),(P_ARTIFICIAL16 )
231,0,231,leave_fast0_p6_n4_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
232,0,232,leave_fast0_p1_n12_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
233,0,233,leave_fast0_p1_n12_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL9 )
234,0,234,leave_fast0_p11_n12_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
235,0,235,leave_fast0_p9_n4_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
236,0,236,leave_fast0_p2_n12_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
237,0,237,leave_fast0_p2_n12_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL9 )
238,0,238,leave_fast0_p5_n12_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
239,0,239,leave_fast0_p8_n8_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
240,0,240,leave_fast0_p6_n12_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
241,0,241,leave_fast0_p6_n12_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL9 )
242,0,242,leave_fast0_p7_n12_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
243,0,243,board_fast0_p8_n4_n1_n2,(boarded p8 fast0),(P_ARTIFICIAL2 )
244,0,244,board_fast0_p6_n16_n1_n2,(boarded p6 fast0),(P_ARTIFICIAL7 )
245,0,245,board_fast0_p9_n16_n1_n2,(boarded p9 fast0),(P_ARTIFICIAL8 )
246,0,246,board_fast0_p2_n16_n3_n4,(passengers fast0 n4),(P_ARTIFICIAL10 )
247,0,247,board_fast0_p0_n0_n1_n2,(boarded p0 fast0),(P_ARTIFICIAL4 )
248,0,248,board_fast0_p1_n0_n1_n2,(boarded p1 fast0),(P_ARTIFICIAL5 )
249,0,249,board_fast0_p2_n0_n1_n2,(boarded p2 fast0),(P_ARTIFICIAL6 )
250,0,250,board_fast0_p5_n4_n1_n2,(boarded p5 fast0),(P_ARTIFICIAL13 )
251,0,251,board_fast0_p7_n4_n1_n2,(boarded p7 fast0),(P_ARTIFICIAL14 )
252,0,252,board_fast0_p10_n0_n1_n2,(boarded p10 fast0),(P_ARTIFICIAL11 )
253,0,253,board_fast0_p11_n0_n1_n2,(boarded p11 fast0),(P_ARTIFICIAL12 )
254,0,254,board_fast0_p3_n0_n1_n2,(boarded p3 fast0),(P_ARTIFICIAL15 )
255,0,255,board_fast0_p4_n0_n1_n2,(boarded p4 fast0),(P_ARTIFICIAL16 )
256,0,256,leave_fast0_p0_n8_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
257,0,257,leave_fast0_p9_n12_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
258,0,258,leave_fast0_p9_n12_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL9 )
259,0,259,leave_fast0_p3_n12_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
260,0,260,leave_fast0_p1_n8_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
261,0,261,leave_fast0_p8_n16_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
262,0,262,leave_fast0_p8_n16_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL9 )
263,0,263,leave_fast0_p4_n12_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
264,0,264,leave_fast0_p2_n8_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
265,0,265,leave_fast0_p0_n16_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
266,0,266,leave_fast0_p0_n16_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL9 )
267,0,267,leave_fast0_p10_n16_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
268,0,268,leave_fast0_p6_n8_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
269,0,269,leave_fast0_p1_n16_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
270,0,270,leave_fast0_p1_n16_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL9 )
