Record number,Agent's name,Agent's record number,Action,Effect,Artificial effect
36,0,36,board_fast0_p0_n0_n0_n1,(boarded p0 fast0),(P_ARTIFICIAL8 )
37,0,37,board_fast0_p1_n4_n0_n1,(boarded p1 fast0),(P_ARTIFICIAL7 )
38,0,38,board_fast0_p4_n8_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
39,0,39,board_fast0_p4_n8_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL5 )
40,0,40,leave_fast0_p3_n0_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
41,0,41,board_fast0_p2_n8_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
42,0,42,board_fast0_p2_n8_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL5 )
43,0,43,leave_fast0_p4_n0_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
44,0,44,board_fast0_p2_n0_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
45,0,45,board_fast0_p2_n0_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL5 )
46,0,46,leave_fast0_p2_n0_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
47,0,47,board_fast0_p3_n8_n0_n1,(boarded p3 fast0),(P_ARTIFICIAL2 )
48,0,48,board_fast0_p4_n8_n0_n1,(boarded p4 fast0),(P_ARTIFICIAL3 )
49,0,49,board_fast0_p3_n8_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL6 )
50,0,50,board_fast0_p2_n8_n0_n1,(boarded p2 fast0),(P_ARTIFICIAL4 )
51,0,51,board_fast0_p0_n2_n0_n1,(boarded p0 fast0),(P_ARTIFICIAL8 )
52,0,52,board_fast0_p1_n6_n1_n2,(boarded p1 fast0),(P_ARTIFICIAL7 )
53,0,53,board_fast0_p3_n2_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
54,0,54,board_fast0_p3_n2_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL5 )
55,0,55,leave_fast0_p3_n2_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
56,0,56,board_fast0_p4_n2_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
57,0,57,board_fast0_p4_n2_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL5 )
58,0,58,leave_fast0_p4_n2_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
59,0,59,board_fast0_p2_n0_n0_n1,(boarded p2 fast0),(P_ARTIFICIAL4 )
60,0,60,board_fast0_p3_n2_n0_n1,(boarded p3 fast0),(P_ARTIFICIAL2 )
61,0,61,board_fast0_p4_n8_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL6 )
62,0,62,board_fast0_p4_n2_n0_n1,(boarded p4 fast0),(P_ARTIFICIAL3 )
63,0,63,board_fast0_p0_n4_n0_n1,(boarded p0 fast0),(P_ARTIFICIAL8 )
64,0,64,board_fast0_p1_n8_n1_n2,(boarded p1 fast0),(P_ARTIFICIAL7 )
65,0,65,board_fast0_p2_n2_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
66,0,66,board_fast0_p2_n2_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL5 )
67,0,67,leave_fast0_p2_n2_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
68,0,68,board_fast0_p3_n4_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
69,0,69,board_fast0_p3_n4_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL5 )
70,0,70,leave_fast0_p3_n4_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
71,0,71,board_fast0_p2_n2_n0_n1,(boarded p2 fast0),(P_ARTIFICIAL4 )
72,0,72,board_fast0_p3_n4_n0_n1,(boarded p3 fast0),(P_ARTIFICIAL2 )
73,0,73,board_fast0_p2_n8_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL6 )
74,0,74,board_fast0_p4_n4_n0_n1,(boarded p4 fast0),(P_ARTIFICIAL3 )
75,0,75,board_fast0_p0_n6_n1_n2,(boarded p0 fast0),(P_ARTIFICIAL8 )
76,0,76,board_fast0_p1_n4_n1_n2,(boarded p1 fast0),(P_ARTIFICIAL7 )
77,0,77,board_fast0_p4_n4_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
78,0,78,board_fast0_p4_n4_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL5 )
79,0,79,leave_fast0_p4_n4_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
80,0,80,leave_fast0_p3_n6_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
81,0,81,leave_fast0_p3_n6_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL5 )
82,0,82,leave_fast0_p2_n4_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
83,0,83,leave_fast0_p4_n6_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
84,0,84,leave_fast0_p4_n6_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL5 )
85,0,85,leave_fast0_p1_n6_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
86,0,86,board_fast0_p3_n6_n1_n2,(boarded p3 fast0),(P_ARTIFICIAL2 )
87,0,87,board_fast0_p4_n6_n1_n2,(boarded p4 fast0),(P_ARTIFICIAL3 )
88,0,88,board_fast0_p3_n0_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL6 )
89,0,89,board_fast0_p2_n6_n1_n2,(boarded p2 fast0),(P_ARTIFICIAL4 )
90,0,90,board_fast0_p0_n8_n1_n2,(boarded p0 fast0),(P_ARTIFICIAL8 )
91,0,91,board_fast0_p1_n0_n0_n1,(boarded p1 fast0),(P_ARTIFICIAL7 )
92,0,92,leave_fast0_p2_n6_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
93,0,93,leave_fast0_p2_n6_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL5 )
94,0,94,leave_fast0_p0_n6_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
95,0,95,leave_fast0_p3_n8_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
96,0,96,leave_fast0_p3_n8_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL5 )
97,0,97,leave_fast0_p1_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
98,0,98,leave_fast0_p4_n8_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
99,0,99,leave_fast0_p4_n8_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL5 )
100,0,100,leave_fast0_p0_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
101,0,101,board_fast0_p3_n8_n1_n2,(boarded p3 fast0),(P_ARTIFICIAL2 )
102,0,102,board_fast0_p4_n8_n1_n2,(boarded p4 fast0),(P_ARTIFICIAL3 )
103,0,103,board_fast0_p4_n0_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL6 )
104,0,104,board_fast0_p2_n8_n1_n2,(boarded p2 fast0),(P_ARTIFICIAL4 )
105,0,105,board_fast0_p0_n0_n1_n2,(boarded p0 fast0),(P_ARTIFICIAL8 )
106,0,106,board_fast0_p1_n2_n0_n1,(boarded p1 fast0),(P_ARTIFICIAL7 )
107,0,107,leave_fast0_p2_n8_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
108,0,108,leave_fast0_p2_n8_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL5 )
109,0,109,leave_fast0_p1_n0_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
110,0,110,leave_fast0_p3_n0_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
111,0,111,leave_fast0_p3_n0_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL5 )
112,0,112,leave_fast0_p0_n0_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
113,0,113,board_fast0_p2_n0_n1_n2,(boarded p2 fast0),(P_ARTIFICIAL4 )
114,0,114,board_fast0_p3_n2_n1_n2,(boarded p3 fast0),(P_ARTIFICIAL2 )
115,0,115,board_fast0_p2_n0_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL6 )
116,0,116,board_fast0_p4_n2_n1_n2,(boarded p4 fast0),(P_ARTIFICIAL3 )
117,0,117,board_fast0_p0_n2_n1_n2,(boarded p0 fast0),(P_ARTIFICIAL8 )
118,0,118,board_fast0_p1_n0_n1_n2,(boarded p1 fast0),(P_ARTIFICIAL7 )
119,0,119,leave_fast0_p4_n0_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
120,0,120,leave_fast0_p4_n0_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL5 )
121,0,121,leave_fast0_p1_n2_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
122,0,122,leave_fast0_p2_n0_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
123,0,123,leave_fast0_p2_n0_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL5 )
124,0,124,leave_fast0_p0_n2_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
125,0,125,leave_fast0_p3_n2_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
126,0,126,leave_fast0_p3_n2_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL5 )
127,0,127,leave_fast0_p1_n4_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
128,0,128,board_fast0_p2_n2_n1_n2,(boarded p2 fast0),(P_ARTIFICIAL4 )
129,0,129,board_fast0_p3_n4_n1_n2,(boarded p3 fast0),(P_ARTIFICIAL2 )
130,0,130,board_fast0_p3_n2_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL6 )
131,0,131,board_fast0_p4_n4_n1_n2,(boarded p4 fast0),(P_ARTIFICIAL3 )
132,0,132,board_fast0_p0_n4_n1_n2,(boarded p0 fast0),(P_ARTIFICIAL8 )
133,0,133,board_fast0_p1_n2_n1_n2,(boarded p1 fast0),(P_ARTIFICIAL7 )
134,0,134,leave_fast0_p4_n2_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
135,0,135,leave_fast0_p4_n2_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL5 )
136,0,136,leave_fast0_p0_n4_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
137,0,137,leave_fast0_p2_n2_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
138,0,138,leave_fast0_p2_n2_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL5 )
139,0,139,board_fast0_p3_n6_n2_n3,(boarded p3 fast0),(P_ARTIFICIAL2 )
140,0,140,board_fast0_p4_n6_n2_n3,(boarded p4 fast0),(P_ARTIFICIAL3 )
141,0,141,board_fast0_p4_n2_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL6 )
142,0,142,board_fast0_p2_n6_n2_n3,(boarded p2 fast0),(P_ARTIFICIAL4 )
143,0,143,board_fast0_p1_n6_n2_n3,(boarded p1 fast0),(P_ARTIFICIAL7 )
144,0,144,board_fast0_p0_n6_n2_n3,(boarded p0 fast0),(P_ARTIFICIAL8 )
145,0,145,leave_fast0_p3_n4_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
146,0,146,leave_fast0_p3_n4_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL5 )
147,0,147,leave_fast0_p4_n4_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
148,0,148,leave_fast0_p4_n4_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL5 )
149,0,149,board_fast0_p3_n8_n2_n3,(boarded p3 fast0),(P_ARTIFICIAL2 )
150,0,150,board_fast0_p4_n8_n2_n3,(boarded p4 fast0),(P_ARTIFICIAL3 )
151,0,151,board_fast0_p2_n2_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL6 )
152,0,152,board_fast0_p2_n8_n2_n3,(boarded p2 fast0),(P_ARTIFICIAL4 )
153,0,153,board_fast0_p1_n8_n2_n3,(boarded p1 fast0),(P_ARTIFICIAL7 )
154,0,154,board_fast0_p0_n8_n2_n3,(boarded p0 fast0),(P_ARTIFICIAL8 )
155,0,155,leave_fast0_p2_n4_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
156,0,156,leave_fast0_p2_n4_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL5 )
157,0,157,board_fast0_p1_n6_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
158,0,158,board_fast0_p1_n6_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL5 )
159,0,159,board_fast0_p0_n6_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
160,0,160,board_fast0_p0_n6_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL5 )
161,0,161,board_fast0_p3_n0_n2_n3,(boarded p3 fast0),(P_ARTIFICIAL2 )
162,0,162,board_fast0_p4_n0_n2_n3,(boarded p4 fast0),(P_ARTIFICIAL3 )
163,0,163,board_fast0_p2_n4_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL6 )
164,0,164,board_fast0_p2_n0_n2_n3,(boarded p2 fast0),(P_ARTIFICIAL4 )
165,0,165,board_fast0_p0_n0_n2_n3,(boarded p0 fast0),(P_ARTIFICIAL8 )
166,0,166,board_fast0_p1_n0_n2_n3,(boarded p1 fast0),(P_ARTIFICIAL7 )
167,0,167,board_fast0_p1_n8_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
168,0,168,board_fast0_p1_n8_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL5 )
169,0,169,board_fast0_p0_n8_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
170,0,170,board_fast0_p0_n8_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL5 )
171,0,171,board_fast0_p0_n0_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
172,0,172,board_fast0_p0_n0_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL5 )
173,0,173,board_fast0_p3_n2_n2_n3,(boarded p3 fast0),(P_ARTIFICIAL2 )
174,0,174,board_fast0_p4_n2_n2_n3,(boarded p4 fast0),(P_ARTIFICIAL3 )
175,0,175,board_fast0_p3_n4_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL6 )
176,0,176,board_fast0_p2_n2_n2_n3,(boarded p2 fast0),(P_ARTIFICIAL4 )
177,0,177,board_fast0_p0_n2_n2_n3,(boarded p0 fast0),(P_ARTIFICIAL8 )
178,0,178,board_fast0_p1_n2_n2_n3,(boarded p1 fast0),(P_ARTIFICIAL7 )
179,0,179,board_fast0_p0_n2_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
180,0,180,board_fast0_p0_n2_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL5 )
181,0,181,board_fast0_p0_n4_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
182,0,182,board_fast0_p0_n4_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL5 )
183,0,183,board_fast0_p2_n4_n2_n3,(boarded p2 fast0),(P_ARTIFICIAL4 )
184,0,184,board_fast0_p3_n4_n2_n3,(boarded p3 fast0),(P_ARTIFICIAL2 )
185,0,185,board_fast0_p4_n4_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL6 )
186,0,186,board_fast0_p4_n4_n2_n3,(boarded p4 fast0),(P_ARTIFICIAL3 )
187,0,187,board_fast0_p0_n4_n2_n3,(boarded p0 fast0),(P_ARTIFICIAL8 )
188,0,188,board_fast0_p1_n4_n2_n3,(boarded p1 fast0),(P_ARTIFICIAL7 )
189,0,189,board_fast0_p1_n4_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
190,0,190,board_fast0_p1_n4_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL5 )
191,0,191,board_fast0_p1_n0_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
192,0,192,board_fast0_p1_n0_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL5 )
193,0,193,board_fast0_p1_n2_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
194,0,194,board_fast0_p1_n2_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL5 )
195,0,195,leave_fast0_p1_n6_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
196,0,196,leave_fast0_p1_n6_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL5 )
197,0,197,leave_fast0_p0_n6_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
198,0,198,leave_fast0_p0_n6_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL5 )
199,0,199,leave_fast0_p1_n8_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
200,0,200,leave_fast0_p1_n8_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL5 )
201,0,201,leave_fast0_p0_n8_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
202,0,202,leave_fast0_p0_n8_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL5 )
203,0,203,leave_fast0_p1_n0_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
204,0,204,leave_fast0_p1_n0_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL5 )
205,0,205,leave_fast0_p0_n0_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
206,0,206,leave_fast0_p0_n0_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL5 )
207,0,207,leave_fast0_p1_n2_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
208,0,208,leave_fast0_p1_n2_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL5 )
209,0,209,leave_fast0_p0_n2_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
210,0,210,leave_fast0_p0_n2_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL5 )
211,0,211,leave_fast0_p1_n4_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
212,0,212,leave_fast0_p1_n4_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL5 )
213,0,213,leave_fast0_p0_n4_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
214,0,214,leave_fast0_p0_n4_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL5 )
215,0,215,board_fast0_p1_n6_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL6 )
216,0,216,board_fast0_p0_n6_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL6 )
217,0,217,board_fast0_p1_n8_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL6 )
218,0,218,board_fast0_p0_n8_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL6 )
219,0,219,board_fast0_p0_n0_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL6 )
220,0,220,board_fast0_p1_n0_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL6 )
221,0,221,board_fast0_p0_n2_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL6 )
222,0,222,board_fast0_p1_n2_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL6 )
223,0,223,board_fast0_p0_n4_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL6 )
224,0,224,board_fast0_p1_n4_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL6 )
225,0,225,board_fast0_p3_n0_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
226,0,226,board_fast0_p4_n0_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
227,0,227,board_fast0_p2_n4_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
228,0,228,board_fast0_p3_n0_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
229,0,229,board_fast0_p4_n0_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
230,0,230,board_fast0_p2_n4_n1_n2,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
231,0,231,leave_fast0_p3_n6_n1_n0,(not (boarded p3 fast0)),(not (P_ARTIFICIAL2 ))
232,0,232,leave_fast0_p3_n6_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
233,0,233,leave_fast0_p4_n6_n1_n0,(not (boarded p4 fast0)),(not (P_ARTIFICIAL3 ))
234,0,234,leave_fast0_p4_n6_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
235,0,235,leave_fast0_p2_n6_n1_n0,(not (boarded p2 fast0)),(not (P_ARTIFICIAL4 ))
236,0,236,leave_fast0_p2_n6_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
237,0,237,leave_fast0_p3_n8_n1_n0,(not (boarded p3 fast0)),(not (P_ARTIFICIAL2 ))
238,0,238,leave_fast0_p3_n8_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
239,0,239,leave_fast0_p4_n8_n1_n0,(not (boarded p4 fast0)),(not (P_ARTIFICIAL3 ))
240,0,240,leave_fast0_p4_n8_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
241,0,241,leave_fast0_p2_n8_n1_n0,(not (boarded p2 fast0)),(not (P_ARTIFICIAL4 ))
242,0,242,leave_fast0_p2_n8_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
243,0,243,leave_fast0_p3_n0_n1_n0,(not (boarded p3 fast0)),(not (P_ARTIFICIAL2 ))
244,0,244,leave_fast0_p3_n0_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
245,0,245,leave_fast0_p4_n0_n1_n0,(not (boarded p4 fast0)),(not (P_ARTIFICIAL3 ))
246,0,246,leave_fast0_p4_n0_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
247,0,247,leave_fast0_p2_n0_n1_n0,(not (boarded p2 fast0)),(not (P_ARTIFICIAL4 ))
248,0,248,leave_fast0_p2_n0_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
249,0,249,leave_fast0_p3_n2_n1_n0,(not (boarded p3 fast0)),(not (P_ARTIFICIAL2 ))
250,0,250,leave_fast0_p3_n2_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
251,0,251,leave_fast0_p4_n2_n1_n0,(not (boarded p4 fast0)),(not (P_ARTIFICIAL3 ))
252,0,252,leave_fast0_p4_n2_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
253,0,253,leave_fast0_p2_n2_n1_n0,(not (boarded p2 fast0)),(not (P_ARTIFICIAL4 ))
254,0,254,leave_fast0_p2_n2_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
255,0,255,leave_fast0_p3_n4_n1_n0,(not (boarded p3 fast0)),(not (P_ARTIFICIAL2 ))
256,0,256,leave_fast0_p3_n4_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
257,0,257,leave_fast0_p4_n4_n1_n0,(not (boarded p4 fast0)),(not (P_ARTIFICIAL3 ))
258,0,258,leave_fast0_p4_n4_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
259,0,259,leave_fast0_p2_n4_n1_n0,(not (boarded p2 fast0)),(not (P_ARTIFICIAL4 ))
260,0,260,leave_fast0_p2_n4_n1_n0,(not (passengers fast0 n1)),(not (P_ARTIFICIAL1 ))
261,0,261,board_fast0_p3_n6_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
262,0,262,board_fast0_p4_n6_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
263,0,263,board_fast0_p2_n6_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
264,0,264,board_fast0_p3_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
265,0,265,board_fast0_p4_n8_n0_n1,(not (passengers fast0 n0)),(not (P_ARTIFICIAL0 ))
