Record number,Agent's name,Agent's record number,Action,Effect,Artificial effect
51,0,51,leave_fast0_p15_n4_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
52,0,52,leave_fast0_p11_n4_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
53,0,53,board_fast0_p9_n4_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
54,0,54,board_fast0_p9_n4_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
55,0,55,leave_fast0_p11_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
56,0,56,board_fast0_p1_n4_n1_n2,(boarded p1 fast0),(P_ARTIFICIAL2 )
57,0,57,board_fast0_p11_n12_n1_n2,(boarded p11 fast0),(P_ARTIFICIAL4 )
58,0,58,board_fast0_p9_n0_n1_n2,(boarded p9 fast0),(P_ARTIFICIAL5 )
59,0,59,board_fast0_p11_n4_n3_n4,(passengers fast0 n4),(P_ARTIFICIAL8 )
60,0,60,board_fast0_p15_n0_n1_n2,(boarded p15 fast0),(P_ARTIFICIAL6 )
61,0,61,board_fast0_p13_n8_n0_n1,(boarded p13 fast0),(P_ARTIFICIAL9 )
62,0,62,board_fast0_p12_n8_n0_n1,(boarded p12 fast0),(P_ARTIFICIAL10 )
63,0,63,board_fast0_p5_n8_n0_n1,(boarded p5 fast0),(P_ARTIFICIAL11 )
64,0,64,board_fast0_p0_n8_n0_n1,(boarded p0 fast0),(P_ARTIFICIAL12 )
65,0,65,board_fast0_p2_n8_n0_n1,(boarded p2 fast0),(P_ARTIFICIAL13 )
66,0,66,board_fast0_p6_n8_n0_n1,(boarded p6 fast0),(P_ARTIFICIAL14 )
67,0,67,board_fast0_p3_n8_n0_n1,(boarded p3 fast0),(P_ARTIFICIAL15 )
68,0,68,board_fast0_p4_n8_n0_n1,(boarded p4 fast0),(P_ARTIFICIAL16 )
69,0,69,board_fast0_p14_n8_n0_n1,(boarded p14 fast0),(P_ARTIFICIAL17 )
70,0,70,board_fast0_p8_n8_n0_n1,(boarded p8 fast0),(P_ARTIFICIAL18 )
71,0,71,board_fast0_p10_n12_n0_n1,(boarded p10 fast0),(P_ARTIFICIAL19 )
72,0,72,board_fast0_p7_n12_n0_n1,(boarded p7 fast0),(P_ARTIFICIAL20 )
73,0,73,leave_fast0_p9_n4_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
74,0,74,board_fast0_p15_n4_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
75,0,75,board_fast0_p15_n4_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
76,0,76,leave_fast0_p9_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
77,0,77,leave_fast0_p15_n4_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
78,0,78,board_fast0_p11_n8_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
79,0,79,board_fast0_p11_n8_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
80,0,80,leave_fast0_p15_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
81,0,81,leave_fast0_p1_n8_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
82,0,82,board_fast0_p9_n8_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
83,0,83,board_fast0_p9_n8_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
84,0,84,leave_fast0_p11_n12_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
85,0,85,leave_fast0_p11_n8_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
86,0,86,board_fast0_p15_n8_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
87,0,87,board_fast0_p15_n8_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
88,0,88,leave_fast0_p9_n12_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
89,0,89,leave_fast0_p9_n8_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
90,0,90,board_fast0_p9_n12_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
91,0,91,board_fast0_p9_n12_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
92,0,92,leave_fast0_p15_n12_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
93,0,93,leave_fast0_p15_n8_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
94,0,94,board_fast0_p15_n12_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
95,0,95,board_fast0_p15_n12_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
96,0,96,leave_fast0_p11_n16_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
97,0,97,board_fast0_p1_n8_n0_n1,(boarded p1 fast0),(P_ARTIFICIAL2 )
98,0,98,board_fast0_p11_n12_n2_n3,(boarded p11 fast0),(P_ARTIFICIAL4 )
99,0,99,board_fast0_p9_n0_n2_n3,(boarded p9 fast0),(P_ARTIFICIAL5 )
100,0,100,board_fast0_p9_n4_n3_n4,(passengers fast0 n4),(P_ARTIFICIAL8 )
101,0,101,board_fast0_p15_n0_n2_n3,(boarded p15 fast0),(P_ARTIFICIAL6 )
102,0,102,board_fast0_p13_n12_n0_n1,(boarded p13 fast0),(P_ARTIFICIAL9 )
103,0,103,board_fast0_p12_n12_n0_n1,(boarded p12 fast0),(P_ARTIFICIAL10 )
104,0,104,board_fast0_p5_n12_n0_n1,(boarded p5 fast0),(P_ARTIFICIAL11 )
105,0,105,board_fast0_p0_n12_n0_n1,(boarded p0 fast0),(P_ARTIFICIAL12 )
106,0,106,board_fast0_p2_n12_n0_n1,(boarded p2 fast0),(P_ARTIFICIAL13 )
107,0,107,board_fast0_p6_n12_n0_n1,(boarded p6 fast0),(P_ARTIFICIAL14 )
108,0,108,board_fast0_p3_n12_n0_n1,(boarded p3 fast0),(P_ARTIFICIAL15 )
109,0,109,board_fast0_p4_n12_n0_n1,(boarded p4 fast0),(P_ARTIFICIAL16 )
110,0,110,board_fast0_p14_n12_n0_n1,(boarded p14 fast0),(P_ARTIFICIAL17 )
111,0,111,board_fast0_p8_n12_n0_n1,(boarded p8 fast0),(P_ARTIFICIAL18 )
112,0,112,board_fast0_p10_n16_n0_n1,(boarded p10 fast0),(P_ARTIFICIAL19 )
113,0,113,board_fast0_p7_n16_n0_n1,(boarded p7 fast0),(P_ARTIFICIAL20 )
114,0,114,leave_fast0_p1_n12_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
115,0,115,board_fast0_p11_n16_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
116,0,116,board_fast0_p11_n16_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
117,0,117,leave_fast0_p9_n16_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
118,0,118,leave_fast0_p11_n12_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
119,0,119,board_fast0_p9_n16_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
120,0,120,board_fast0_p9_n16_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
121,0,121,leave_fast0_p15_n16_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
122,0,122,leave_fast0_p9_n12_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
123,0,123,board_fast0_p15_n16_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
124,0,124,board_fast0_p15_n16_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
125,0,125,leave_fast0_p11_n0_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
126,0,126,leave_fast0_p15_n12_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
127,0,127,board_fast0_p11_n0_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
128,0,128,board_fast0_p11_n0_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
129,0,129,leave_fast0_p9_n0_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
130,0,130,leave_fast0_p1_n16_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
131,0,131,leave_fast0_p1_n4_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
132,0,132,leave_fast0_p1_n4_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
133,0,133,leave_fast0_p15_n0_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
134,0,134,board_fast0_p1_n12_n0_n1,(boarded p1 fast0),(P_ARTIFICIAL2 )
135,0,135,board_fast0_p11_n4_n0_n1,(boarded p11 fast0),(P_ARTIFICIAL4 )
136,0,136,board_fast0_p9_n4_n0_n1,(boarded p9 fast0),(P_ARTIFICIAL5 )
137,0,137,board_fast0_p15_n4_n3_n4,(passengers fast0 n4),(P_ARTIFICIAL8 )
138,0,138,board_fast0_p15_n4_n0_n1,(boarded p15 fast0),(P_ARTIFICIAL6 )
139,0,139,board_fast0_p13_n16_n0_n1,(boarded p13 fast0),(P_ARTIFICIAL9 )
140,0,140,board_fast0_p12_n16_n0_n1,(boarded p12 fast0),(P_ARTIFICIAL10 )
141,0,141,board_fast0_p5_n16_n0_n1,(boarded p5 fast0),(P_ARTIFICIAL11 )
142,0,142,board_fast0_p0_n16_n0_n1,(boarded p0 fast0),(P_ARTIFICIAL12 )
143,0,143,board_fast0_p2_n16_n0_n1,(boarded p2 fast0),(P_ARTIFICIAL13 )
144,0,144,board_fast0_p6_n16_n0_n1,(boarded p6 fast0),(P_ARTIFICIAL14 )
145,0,145,board_fast0_p3_n16_n0_n1,(boarded p3 fast0),(P_ARTIFICIAL15 )
146,0,146,board_fast0_p4_n16_n0_n1,(boarded p4 fast0),(P_ARTIFICIAL16 )
147,0,147,board_fast0_p14_n16_n0_n1,(boarded p14 fast0),(P_ARTIFICIAL17 )
148,0,148,board_fast0_p8_n16_n0_n1,(boarded p8 fast0),(P_ARTIFICIAL18 )
149,0,149,board_fast0_p10_n8_n1_n2,(boarded p10 fast0),(P_ARTIFICIAL19 )
150,0,150,board_fast0_p7_n8_n1_n2,(boarded p7 fast0),(P_ARTIFICIAL20 )
151,0,151,leave_fast0_p11_n16_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
152,0,152,leave_fast0_p11_n4_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
153,0,153,leave_fast0_p11_n4_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
154,0,154,leave_fast0_p13_n4_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
155,0,155,leave_fast0_p9_n16_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
156,0,156,leave_fast0_p9_n4_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
157,0,157,leave_fast0_p9_n4_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
158,0,158,leave_fast0_p12_n4_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
159,0,159,leave_fast0_p15_n16_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
160,0,160,leave_fast0_p15_n4_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
161,0,161,leave_fast0_p15_n4_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
162,0,162,leave_fast0_p5_n4_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
163,0,163,leave_fast0_p1_n0_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
164,0,164,leave_fast0_p1_n8_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
165,0,165,leave_fast0_p1_n8_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
166,0,166,leave_fast0_p0_n4_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
167,0,167,leave_fast0_p11_n0_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
168,0,168,leave_fast0_p11_n8_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
169,0,169,leave_fast0_p11_n8_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
170,0,170,leave_fast0_p2_n4_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
171,0,171,board_fast0_p1_n16_n0_n1,(boarded p1 fast0),(P_ARTIFICIAL2 )
172,0,172,board_fast0_p11_n8_n0_n1,(boarded p11 fast0),(P_ARTIFICIAL4 )
173,0,173,board_fast0_p9_n8_n0_n1,(boarded p9 fast0),(P_ARTIFICIAL5 )
174,0,174,board_fast0_p1_n8_n3_n4,(passengers fast0 n4),(P_ARTIFICIAL8 )
175,0,175,board_fast0_p15_n8_n0_n1,(boarded p15 fast0),(P_ARTIFICIAL6 )
176,0,176,board_fast0_p13_n0_n0_n1,(boarded p13 fast0),(P_ARTIFICIAL9 )
177,0,177,board_fast0_p12_n0_n0_n1,(boarded p12 fast0),(P_ARTIFICIAL10 )
178,0,178,board_fast0_p5_n0_n0_n1,(boarded p5 fast0),(P_ARTIFICIAL11 )
179,0,179,board_fast0_p0_n0_n0_n1,(boarded p0 fast0),(P_ARTIFICIAL12 )
180,0,180,board_fast0_p2_n0_n0_n1,(boarded p2 fast0),(P_ARTIFICIAL13 )
181,0,181,board_fast0_p6_n0_n0_n1,(boarded p6 fast0),(P_ARTIFICIAL14 )
182,0,182,board_fast0_p3_n0_n0_n1,(boarded p3 fast0),(P_ARTIFICIAL15 )
183,0,183,board_fast0_p4_n0_n0_n1,(boarded p4 fast0),(P_ARTIFICIAL16 )
184,0,184,board_fast0_p14_n0_n0_n1,(boarded p14 fast0),(P_ARTIFICIAL17 )
185,0,185,board_fast0_p8_n0_n0_n1,(boarded p8 fast0),(P_ARTIFICIAL18 )
186,0,186,board_fast0_p10_n12_n1_n2,(boarded p10 fast0),(P_ARTIFICIAL19 )
187,0,187,board_fast0_p7_n12_n1_n2,(boarded p7 fast0),(P_ARTIFICIAL20 )
188,0,188,leave_fast0_p9_n0_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
189,0,189,leave_fast0_p9_n8_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
190,0,190,leave_fast0_p9_n8_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
191,0,191,leave_fast0_p6_n4_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
192,0,192,leave_fast0_p15_n0_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
193,0,193,leave_fast0_p15_n8_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
194,0,194,leave_fast0_p15_n8_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
195,0,195,leave_fast0_p3_n4_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
196,0,196,board_fast0_p11_n4_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
197,0,197,leave_fast0_p1_n12_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
198,0,198,leave_fast0_p1_n12_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
199,0,199,leave_fast0_p4_n4_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
200,0,200,board_fast0_p9_n4_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
201,0,201,leave_fast0_p11_n12_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
202,0,202,leave_fast0_p11_n12_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
203,0,203,leave_fast0_p14_n4_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
204,0,204,board_fast0_p15_n4_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
205,0,205,leave_fast0_p9_n12_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
206,0,206,leave_fast0_p9_n12_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
207,0,207,leave_fast0_p8_n4_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
208,0,208,board_fast0_p11_n8_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
209,0,209,leave_fast0_p15_n12_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
210,0,210,leave_fast0_p15_n12_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
211,0,211,leave_fast0_p13_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
212,0,212,board_fast0_p1_n0_n0_n1,(boarded p1 fast0),(P_ARTIFICIAL2 )
213,0,213,board_fast0_p9_n12_n0_n1,(boarded p9 fast0),(P_ARTIFICIAL5 )
214,0,214,board_fast0_p15_n12_n0_n1,(boarded p15 fast0),(P_ARTIFICIAL6 )
215,0,215,board_fast0_p11_n8_n3_n4,(passengers fast0 n4),(P_ARTIFICIAL8 )
216,0,216,board_fast0_p11_n16_n0_n1,(boarded p11 fast0),(P_ARTIFICIAL4 )
217,0,217,board_fast0_p13_n4_n1_n2,(boarded p13 fast0),(P_ARTIFICIAL9 )
218,0,218,board_fast0_p12_n4_n1_n2,(boarded p12 fast0),(P_ARTIFICIAL10 )
219,0,219,board_fast0_p5_n4_n1_n2,(boarded p5 fast0),(P_ARTIFICIAL11 )
220,0,220,board_fast0_p0_n4_n1_n2,(boarded p0 fast0),(P_ARTIFICIAL12 )
221,0,221,board_fast0_p2_n4_n1_n2,(boarded p2 fast0),(P_ARTIFICIAL13 )
222,0,222,board_fast0_p6_n4_n1_n2,(boarded p6 fast0),(P_ARTIFICIAL14 )
223,0,223,board_fast0_p3_n4_n1_n2,(boarded p3 fast0),(P_ARTIFICIAL15 )
224,0,224,board_fast0_p4_n4_n1_n2,(boarded p4 fast0),(P_ARTIFICIAL16 )
225,0,225,board_fast0_p14_n4_n1_n2,(boarded p14 fast0),(P_ARTIFICIAL17 )
226,0,226,board_fast0_p8_n4_n1_n2,(boarded p8 fast0),(P_ARTIFICIAL18 )
227,0,227,board_fast0_p10_n16_n1_n2,(boarded p10 fast0),(P_ARTIFICIAL19 )
228,0,228,board_fast0_p7_n16_n1_n2,(boarded p7 fast0),(P_ARTIFICIAL20 )
229,0,229,board_fast0_p9_n8_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
230,0,230,leave_fast0_p1_n16_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
231,0,231,leave_fast0_p1_n16_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
232,0,232,leave_fast0_p12_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
233,0,233,board_fast0_p15_n8_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
234,0,234,leave_fast0_p11_n16_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
235,0,235,leave_fast0_p11_n16_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
236,0,236,leave_fast0_p5_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
237,0,237,board_fast0_p9_n12_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
238,0,238,leave_fast0_p9_n16_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
239,0,239,leave_fast0_p9_n16_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
240,0,240,leave_fast0_p0_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
241,0,241,board_fast0_p15_n12_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
242,0,242,leave_fast0_p15_n16_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
243,0,243,leave_fast0_p15_n16_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
244,0,244,leave_fast0_p2_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
245,0,245,board_fast0_p11_n16_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
246,0,246,leave_fast0_p1_n0_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
247,0,247,leave_fast0_p1_n0_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
248,0,248,leave_fast0_p6_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
249,0,249,board_fast0_p1_n8_n1_n2,(boarded p1 fast0),(P_ARTIFICIAL2 )
250,0,250,board_fast0_p9_n16_n0_n1,(boarded p9 fast0),(P_ARTIFICIAL5 )
251,0,251,board_fast0_p15_n16_n0_n1,(boarded p15 fast0),(P_ARTIFICIAL6 )
252,0,252,board_fast0_p9_n8_n3_n4,(passengers fast0 n4),(P_ARTIFICIAL8 )
253,0,253,board_fast0_p11_n0_n0_n1,(boarded p11 fast0),(P_ARTIFICIAL4 )
254,0,254,board_fast0_p13_n8_n1_n2,(boarded p13 fast0),(P_ARTIFICIAL9 )
255,0,255,board_fast0_p12_n8_n1_n2,(boarded p12 fast0),(P_ARTIFICIAL10 )
256,0,256,board_fast0_p5_n8_n1_n2,(boarded p5 fast0),(P_ARTIFICIAL11 )
257,0,257,board_fast0_p0_n8_n1_n2,(boarded p0 fast0),(P_ARTIFICIAL12 )
258,0,258,board_fast0_p2_n8_n1_n2,(boarded p2 fast0),(P_ARTIFICIAL13 )
259,0,259,board_fast0_p6_n8_n1_n2,(boarded p6 fast0),(P_ARTIFICIAL14 )
260,0,260,board_fast0_p3_n8_n1_n2,(boarded p3 fast0),(P_ARTIFICIAL15 )
261,0,261,board_fast0_p4_n8_n1_n2,(boarded p4 fast0),(P_ARTIFICIAL16 )
262,0,262,board_fast0_p14_n8_n1_n2,(boarded p14 fast0),(P_ARTIFICIAL17 )
263,0,263,board_fast0_p8_n8_n1_n2,(boarded p8 fast0),(P_ARTIFICIAL18 )
264,0,264,board_fast0_p10_n8_n2_n3,(boarded p10 fast0),(P_ARTIFICIAL19 )
265,0,265,board_fast0_p7_n8_n2_n3,(boarded p7 fast0),(P_ARTIFICIAL20 )
266,0,266,board_fast0_p9_n16_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
267,0,267,leave_fast0_p11_n0_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
268,0,268,leave_fast0_p11_n0_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
269,0,269,leave_fast0_p3_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
270,0,270,board_fast0_p15_n16_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
