Record number,Agent's name,Agent's record number,Action,Effect,Artificial effect
91,0,91,board_fast0_p2_n8_n1_n2,(boarded p2 fast0),(P_ARTIFICIAL7 )
92,0,92,board_fast0_p7_n8_n1_n2,(boarded p7 fast0),(P_ARTIFICIAL8 )
93,0,93,board_fast0_p5_n8_n1_n2,(boarded p5 fast0),(P_ARTIFICIAL9 )
94,0,94,board_fast0_p4_n8_n1_n2,(boarded p4 fast0),(P_ARTIFICIAL10 )
95,0,95,board_fast0_p3_n8_n1_n2,(boarded p3 fast0),(P_ARTIFICIAL12 )
96,0,96,leave_fast0_p1_n0_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
97,0,97,leave_fast0_p1_n0_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
98,0,98,leave_fast0_p1_n0_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL5 )
99,0,99,leave_fast0_p5_n16_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
100,0,100,leave_fast0_p6_n4_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
101,0,101,leave_fast0_p6_n4_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
102,0,102,leave_fast0_p6_n4_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL5 )
103,0,103,leave_fast0_p4_n16_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
104,0,104,leave_fast0_p1_n4_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
105,0,105,leave_fast0_p1_n4_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
106,0,106,leave_fast0_p1_n4_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL5 )
107,0,107,leave_fast0_p0_n16_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
108,0,108,board_fast0_p1_n8_n0_n1,(boarded p1 fast0),(P_ARTIFICIAL3 )
109,0,109,board_fast0_p6_n12_n0_n1,(boarded p6 fast0),(P_ARTIFICIAL2 )
110,0,110,board_fast0_p0_n16_n1_n2,(boarded p0 fast0),(P_ARTIFICIAL11 )
111,0,111,board_fast0_p1_n4_n3_n4,(passengers fast0 n4),(P_ARTIFICIAL6 )
112,0,112,board_fast0_p2_n12_n1_n2,(boarded p2 fast0),(P_ARTIFICIAL7 )
113,0,113,board_fast0_p7_n12_n1_n2,(boarded p7 fast0),(P_ARTIFICIAL8 )
114,0,114,board_fast0_p5_n12_n1_n2,(boarded p5 fast0),(P_ARTIFICIAL9 )
115,0,115,board_fast0_p4_n12_n1_n2,(boarded p4 fast0),(P_ARTIFICIAL10 )
116,0,116,board_fast0_p3_n12_n1_n2,(boarded p3 fast0),(P_ARTIFICIAL12 )
117,0,117,leave_fast0_p6_n8_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
118,0,118,leave_fast0_p6_n8_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
119,0,119,leave_fast0_p6_n8_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL5 )
120,0,120,leave_fast0_p3_n16_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
121,0,121,leave_fast0_p1_n8_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
122,0,122,leave_fast0_p1_n8_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
123,0,123,leave_fast0_p1_n8_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL5 )
124,0,124,leave_fast0_p2_n0_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
125,0,125,board_fast0_p6_n16_n1_n2,(boarded p6 fast0),(P_ARTIFICIAL2 )
126,0,126,board_fast0_p1_n16_n1_n2,(boarded p1 fast0),(P_ARTIFICIAL3 )
127,0,127,board_fast0_p0_n0_n1_n2,(boarded p0 fast0),(P_ARTIFICIAL11 )
128,0,128,board_fast0_p6_n8_n3_n4,(passengers fast0 n4),(P_ARTIFICIAL6 )
129,0,129,board_fast0_p2_n0_n0_n1,(boarded p2 fast0),(P_ARTIFICIAL7 )
130,0,130,board_fast0_p7_n0_n0_n1,(boarded p7 fast0),(P_ARTIFICIAL8 )
131,0,131,board_fast0_p5_n0_n0_n1,(boarded p5 fast0),(P_ARTIFICIAL9 )
132,0,132,board_fast0_p4_n0_n0_n1,(boarded p4 fast0),(P_ARTIFICIAL10 )
133,0,133,board_fast0_p3_n0_n0_n1,(boarded p3 fast0),(P_ARTIFICIAL12 )
134,0,134,leave_fast0_p6_n12_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
135,0,135,leave_fast0_p6_n12_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
136,0,136,leave_fast0_p6_n12_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL5 )
137,0,137,leave_fast0_p7_n0_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
138,0,138,leave_fast0_p1_n12_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
139,0,139,leave_fast0_p1_n12_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
140,0,140,leave_fast0_p1_n12_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL5 )
141,0,141,leave_fast0_p5_n0_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
142,0,142,board_fast0_p2_n16_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
143,0,143,board_fast0_p2_n16_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
144,0,144,board_fast0_p2_n16_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL5 )
145,0,145,leave_fast0_p4_n0_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
146,0,146,board_fast0_p6_n0_n1_n2,(boarded p6 fast0),(P_ARTIFICIAL2 )
147,0,147,board_fast0_p1_n0_n1_n2,(boarded p1 fast0),(P_ARTIFICIAL3 )
148,0,148,board_fast0_p0_n4_n1_n2,(boarded p0 fast0),(P_ARTIFICIAL11 )
149,0,149,board_fast0_p1_n8_n3_n4,(passengers fast0 n4),(P_ARTIFICIAL6 )
150,0,150,board_fast0_p2_n4_n0_n1,(boarded p2 fast0),(P_ARTIFICIAL7 )
151,0,151,board_fast0_p7_n4_n0_n1,(boarded p7 fast0),(P_ARTIFICIAL8 )
152,0,152,board_fast0_p5_n4_n0_n1,(boarded p5 fast0),(P_ARTIFICIAL9 )
153,0,153,board_fast0_p4_n4_n0_n1,(boarded p4 fast0),(P_ARTIFICIAL10 )
154,0,154,board_fast0_p3_n4_n0_n1,(boarded p3 fast0),(P_ARTIFICIAL12 )
155,0,155,board_fast0_p7_n16_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
156,0,156,board_fast0_p7_n16_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
157,0,157,board_fast0_p7_n16_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL5 )
158,0,158,leave_fast0_p0_n0_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
159,0,159,board_fast0_p5_n16_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
160,0,160,board_fast0_p5_n16_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
161,0,161,board_fast0_p5_n16_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL5 )
162,0,162,leave_fast0_p3_n0_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
163,0,163,board_fast0_p4_n16_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
164,0,164,board_fast0_p4_n16_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
165,0,165,board_fast0_p4_n16_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL5 )
166,0,166,leave_fast0_p2_n4_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
167,0,167,board_fast0_p6_n4_n1_n2,(boarded p6 fast0),(P_ARTIFICIAL2 )
168,0,168,board_fast0_p1_n4_n1_n2,(boarded p1 fast0),(P_ARTIFICIAL3 )
169,0,169,board_fast0_p0_n8_n1_n2,(boarded p0 fast0),(P_ARTIFICIAL11 )
170,0,170,board_fast0_p1_n12_n3_n4,(passengers fast0 n4),(P_ARTIFICIAL6 )
171,0,171,board_fast0_p2_n0_n1_n2,(boarded p2 fast0),(P_ARTIFICIAL7 )
172,0,172,board_fast0_p7_n0_n1_n2,(boarded p7 fast0),(P_ARTIFICIAL8 )
173,0,173,board_fast0_p5_n0_n1_n2,(boarded p5 fast0),(P_ARTIFICIAL9 )
174,0,174,board_fast0_p4_n0_n1_n2,(boarded p4 fast0),(P_ARTIFICIAL10 )
175,0,175,board_fast0_p3_n0_n1_n2,(boarded p3 fast0),(P_ARTIFICIAL12 )
176,0,176,board_fast0_p0_n16_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
177,0,177,board_fast0_p0_n16_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
178,0,178,board_fast0_p0_n16_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL5 )
179,0,179,leave_fast0_p7_n4_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
180,0,180,board_fast0_p3_n16_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
181,0,181,board_fast0_p3_n16_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
182,0,182,board_fast0_p3_n16_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL5 )
183,0,183,leave_fast0_p5_n4_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
184,0,184,board_fast0_p1_n8_n1_n2,(boarded p1 fast0),(P_ARTIFICIAL3 )
185,0,185,board_fast0_p6_n12_n1_n2,(boarded p6 fast0),(P_ARTIFICIAL2 )
186,0,186,board_fast0_p0_n12_n1_n2,(boarded p0 fast0),(P_ARTIFICIAL11 )
187,0,187,board_fast0_p6_n12_n3_n4,(passengers fast0 n4),(P_ARTIFICIAL6 )
188,0,188,board_fast0_p2_n4_n1_n2,(boarded p2 fast0),(P_ARTIFICIAL7 )
189,0,189,board_fast0_p7_n4_n1_n2,(boarded p7 fast0),(P_ARTIFICIAL8 )
190,0,190,board_fast0_p5_n4_n1_n2,(boarded p5 fast0),(P_ARTIFICIAL9 )
191,0,191,board_fast0_p4_n4_n1_n2,(boarded p4 fast0),(P_ARTIFICIAL10 )
192,0,192,board_fast0_p3_n4_n1_n2,(boarded p3 fast0),(P_ARTIFICIAL12 )
193,0,193,board_fast0_p0_n0_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
194,0,194,board_fast0_p0_n0_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
195,0,195,board_fast0_p0_n0_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL5 )
196,0,196,leave_fast0_p4_n4_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
197,0,197,board_fast0_p0_n4_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
198,0,198,board_fast0_p0_n4_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
199,0,199,board_fast0_p2_n0_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL5 )
200,0,200,leave_fast0_p0_n4_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
201,0,201,board_fast0_p0_n8_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
202,0,202,board_fast0_p0_n8_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
203,0,203,board_fast0_p7_n0_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL5 )
204,0,204,leave_fast0_p3_n4_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
205,0,205,board_fast0_p6_n16_n2_n3,(boarded p6 fast0),(P_ARTIFICIAL2 )
206,0,206,board_fast0_p1_n16_n2_n3,(boarded p1 fast0),(P_ARTIFICIAL3 )
207,0,207,board_fast0_p2_n16_n2_n3,(boarded p2 fast0),(P_ARTIFICIAL7 )
208,0,208,board_fast0_p2_n16_n3_n4,(passengers fast0 n4),(P_ARTIFICIAL6 )
209,0,209,board_fast0_p7_n16_n2_n3,(boarded p7 fast0),(P_ARTIFICIAL8 )
210,0,210,board_fast0_p5_n16_n2_n3,(boarded p5 fast0),(P_ARTIFICIAL9 )
211,0,211,board_fast0_p4_n16_n2_n3,(boarded p4 fast0),(P_ARTIFICIAL10 )
212,0,212,board_fast0_p0_n16_n2_n3,(boarded p0 fast0),(P_ARTIFICIAL11 )
213,0,213,board_fast0_p3_n16_n2_n3,(boarded p3 fast0),(P_ARTIFICIAL12 )
214,0,214,board_fast0_p2_n8_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
215,0,215,board_fast0_p2_n8_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
216,0,216,board_fast0_p5_n0_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL5 )
217,0,217,leave_fast0_p2_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
218,0,218,board_fast0_p7_n8_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
219,0,219,board_fast0_p7_n8_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
220,0,220,board_fast0_p4_n0_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL5 )
221,0,221,leave_fast0_p7_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
222,0,222,board_fast0_p5_n8_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
223,0,223,board_fast0_p5_n8_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
224,0,224,board_fast0_p3_n0_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL5 )
225,0,225,leave_fast0_p5_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
226,0,226,board_fast0_p6_n0_n2_n3,(boarded p6 fast0),(P_ARTIFICIAL2 )
227,0,227,board_fast0_p1_n0_n2_n3,(boarded p1 fast0),(P_ARTIFICIAL3 )
228,0,228,board_fast0_p0_n0_n2_n3,(boarded p0 fast0),(P_ARTIFICIAL11 )
229,0,229,board_fast0_p7_n16_n3_n4,(passengers fast0 n4),(P_ARTIFICIAL6 )
230,0,230,board_fast0_p2_n0_n2_n3,(boarded p2 fast0),(P_ARTIFICIAL7 )
231,0,231,board_fast0_p7_n0_n2_n3,(boarded p7 fast0),(P_ARTIFICIAL8 )
232,0,232,board_fast0_p5_n0_n2_n3,(boarded p5 fast0),(P_ARTIFICIAL9 )
233,0,233,board_fast0_p4_n0_n2_n3,(boarded p4 fast0),(P_ARTIFICIAL10 )
234,0,234,board_fast0_p3_n0_n2_n3,(boarded p3 fast0),(P_ARTIFICIAL12 )
235,0,235,board_fast0_p4_n8_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
236,0,236,board_fast0_p4_n8_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
237,0,237,board_fast0_p0_n4_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL5 )
238,0,238,leave_fast0_p4_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
239,0,239,board_fast0_p3_n8_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
240,0,240,board_fast0_p3_n8_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
241,0,241,board_fast0_p2_n4_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL5 )
242,0,242,leave_fast0_p0_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
243,0,243,board_fast0_p6_n4_n2_n3,(boarded p6 fast0),(P_ARTIFICIAL2 )
244,0,244,board_fast0_p1_n4_n2_n3,(boarded p1 fast0),(P_ARTIFICIAL3 )
245,0,245,board_fast0_p0_n4_n2_n3,(boarded p0 fast0),(P_ARTIFICIAL11 )
246,0,246,board_fast0_p5_n16_n3_n4,(passengers fast0 n4),(P_ARTIFICIAL6 )
247,0,247,board_fast0_p2_n4_n2_n3,(boarded p2 fast0),(P_ARTIFICIAL7 )
248,0,248,board_fast0_p7_n4_n2_n3,(boarded p7 fast0),(P_ARTIFICIAL8 )
249,0,249,board_fast0_p5_n4_n2_n3,(boarded p5 fast0),(P_ARTIFICIAL9 )
250,0,250,board_fast0_p4_n4_n2_n3,(boarded p4 fast0),(P_ARTIFICIAL10 )
251,0,251,board_fast0_p3_n4_n2_n3,(boarded p3 fast0),(P_ARTIFICIAL12 )
252,0,252,board_fast0_p2_n12_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
253,0,253,board_fast0_p2_n12_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
254,0,254,board_fast0_p7_n4_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL5 )
255,0,255,leave_fast0_p3_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
256,0,256,board_fast0_p7_n12_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
257,0,257,board_fast0_p7_n12_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
258,0,258,board_fast0_p5_n4_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL5 )
259,0,259,leave_fast0_p2_n12_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
260,0,260,board_fast0_p5_n12_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
261,0,261,board_fast0_p5_n12_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL4 )
262,0,262,board_fast0_p4_n4_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL5 )
263,0,263,leave_fast0_p7_n12_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
264,0,264,board_fast0_p6_n8_n2_n3,(boarded p6 fast0),(P_ARTIFICIAL2 )
265,0,265,board_fast0_p1_n8_n2_n3,(boarded p1 fast0),(P_ARTIFICIAL3 )
266,0,266,board_fast0_p0_n8_n2_n3,(boarded p0 fast0),(P_ARTIFICIAL11 )
267,0,267,board_fast0_p4_n16_n3_n4,(passengers fast0 n4),(P_ARTIFICIAL6 )
268,0,268,board_fast0_p2_n8_n2_n3,(boarded p2 fast0),(P_ARTIFICIAL7 )
269,0,269,board_fast0_p7_n8_n2_n3,(boarded p7 fast0),(P_ARTIFICIAL8 )
270,0,270,board_fast0_p5_n8_n2_n3,(boarded p5 fast0),(P_ARTIFICIAL9 )
271,0,271,board_fast0_p4_n8_n2_n3,(boarded p4 fast0),(P_ARTIFICIAL10 )
