Record number,Agent's name,Agent's record number,Action,Effect,Artificial effect
120,0,120,board_fast0_p15_n12_n3_n4,(passengers fast0 n4),(P_ARTIFICIAL11 )
121,0,121,board_fast0_p8_n4_n2_n3,(boarded p8 fast0),(P_ARTIFICIAL6 )
122,0,122,board_fast0_p12_n4_n2_n3,(boarded p12 fast0),(P_ARTIFICIAL7 )
123,0,123,board_fast0_p5_n8_n2_n3,(boarded p5 fast0),(P_ARTIFICIAL8 )
124,0,124,board_fast0_p14_n8_n2_n3,(boarded p14 fast0),(P_ARTIFICIAL9 )
125,0,125,board_fast0_p16_n0_n0_n1,(boarded p16 fast0),(P_ARTIFICIAL17 )
126,0,126,board_fast0_p6_n0_n0_n1,(boarded p6 fast0),(P_ARTIFICIAL18 )
127,0,127,board_fast0_p18_n0_n0_n1,(boarded p18 fast0),(P_ARTIFICIAL19 )
128,0,128,board_fast0_p0_n0_n0_n1,(boarded p0 fast0),(P_ARTIFICIAL20 )
129,0,129,board_fast0_p17_n0_n0_n1,(boarded p17 fast0),(P_ARTIFICIAL21 )
130,0,130,board_fast0_p3_n8_n0_n1,(boarded p3 fast0),(P_ARTIFICIAL12 )
131,0,131,board_fast0_p9_n8_n0_n1,(boarded p9 fast0),(P_ARTIFICIAL13 )
132,0,132,board_fast0_p19_n8_n0_n1,(boarded p19 fast0),(P_ARTIFICIAL14 )
133,0,133,board_fast0_p4_n8_n0_n1,(boarded p4 fast0),(P_ARTIFICIAL15 )
134,0,134,board_fast0_p2_n8_n0_n1,(boarded p2 fast0),(P_ARTIFICIAL16 )
135,0,135,board_fast0_p1_n8_n0_n1,(boarded p1 fast0),(P_ARTIFICIAL22 )
136,0,136,board_fast0_p7_n8_n0_n1,(boarded p7 fast0),(P_ARTIFICIAL23 )
137,0,137,board_fast0_p13_n8_n0_n1,(boarded p13 fast0),(P_ARTIFICIAL24 )
138,0,138,leave_fast0_p10_n16_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
139,0,139,board_fast0_p5_n16_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
140,0,140,board_fast0_p5_n16_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL10 )
141,0,141,leave_fast0_p15_n0_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
142,0,142,leave_fast0_p15_n16_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
143,0,143,board_fast0_p14_n16_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
144,0,144,board_fast0_p14_n16_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL10 )
145,0,145,leave_fast0_p8_n0_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
146,0,146,leave_fast0_p8_n16_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
147,0,147,board_fast0_p10_n0_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
148,0,148,board_fast0_p10_n0_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL10 )
149,0,149,leave_fast0_p12_n0_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
150,0,150,leave_fast0_p12_n16_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
151,0,151,board_fast0_p15_n0_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
152,0,152,board_fast0_p15_n0_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL10 )
153,0,153,leave_fast0_p5_n0_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
154,0,154,leave_fast0_p5_n16_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
155,0,155,board_fast0_p8_n0_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
156,0,156,board_fast0_p8_n0_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL10 )
157,0,157,leave_fast0_p14_n0_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
158,0,158,leave_fast0_p14_n16_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
159,0,159,board_fast0_p12_n0_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
160,0,160,board_fast0_p12_n0_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL10 )
161,0,161,leave_fast0_p10_n4_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
162,0,162,leave_fast0_p11_n0_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
163,0,163,board_fast0_p5_n0_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
164,0,164,board_fast0_p5_n0_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL10 )
165,0,165,leave_fast0_p15_n4_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
166,0,166,board_fast0_p11_n0_n0_n1,(boarded p11 fast0),(P_ARTIFICIAL2 )
167,0,167,board_fast0_p10_n12_n0_n1,(boarded p10 fast0),(P_ARTIFICIAL4 )
168,0,168,board_fast0_p15_n12_n0_n1,(boarded p15 fast0),(P_ARTIFICIAL5 )
169,0,169,board_fast0_p8_n12_n3_n4,(passengers fast0 n4),(P_ARTIFICIAL11 )
170,0,170,board_fast0_p8_n12_n0_n1,(boarded p8 fast0),(P_ARTIFICIAL6 )
171,0,171,board_fast0_p12_n12_n0_n1,(boarded p12 fast0),(P_ARTIFICIAL7 )
172,0,172,board_fast0_p5_n12_n0_n1,(boarded p5 fast0),(P_ARTIFICIAL8 )
173,0,173,board_fast0_p14_n12_n0_n1,(boarded p14 fast0),(P_ARTIFICIAL9 )
174,0,174,board_fast0_p16_n4_n0_n1,(boarded p16 fast0),(P_ARTIFICIAL17 )
175,0,175,board_fast0_p6_n4_n0_n1,(boarded p6 fast0),(P_ARTIFICIAL18 )
176,0,176,board_fast0_p18_n4_n0_n1,(boarded p18 fast0),(P_ARTIFICIAL19 )
177,0,177,board_fast0_p0_n4_n0_n1,(boarded p0 fast0),(P_ARTIFICIAL20 )
178,0,178,board_fast0_p17_n4_n0_n1,(boarded p17 fast0),(P_ARTIFICIAL21 )
179,0,179,board_fast0_p3_n12_n1_n2,(boarded p3 fast0),(P_ARTIFICIAL12 )
180,0,180,board_fast0_p9_n12_n1_n2,(boarded p9 fast0),(P_ARTIFICIAL13 )
181,0,181,board_fast0_p19_n12_n1_n2,(boarded p19 fast0),(P_ARTIFICIAL14 )
182,0,182,board_fast0_p4_n12_n1_n2,(boarded p4 fast0),(P_ARTIFICIAL15 )
183,0,183,board_fast0_p2_n12_n1_n2,(boarded p2 fast0),(P_ARTIFICIAL16 )
184,0,184,board_fast0_p1_n12_n1_n2,(boarded p1 fast0),(P_ARTIFICIAL22 )
185,0,185,board_fast0_p7_n12_n1_n2,(boarded p7 fast0),(P_ARTIFICIAL23 )
186,0,186,board_fast0_p13_n12_n1_n2,(boarded p13 fast0),(P_ARTIFICIAL24 )
187,0,187,leave_fast0_p10_n0_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
188,0,188,board_fast0_p14_n0_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
189,0,189,board_fast0_p14_n0_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL10 )
190,0,190,leave_fast0_p8_n4_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
191,0,191,leave_fast0_p15_n0_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
192,0,192,board_fast0_p10_n4_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
193,0,193,board_fast0_p10_n4_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL10 )
194,0,194,leave_fast0_p12_n4_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
195,0,195,leave_fast0_p8_n0_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
196,0,196,board_fast0_p15_n4_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
197,0,197,board_fast0_p15_n4_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL10 )
198,0,198,leave_fast0_p5_n4_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
199,0,199,leave_fast0_p12_n0_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
200,0,200,board_fast0_p5_n4_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
201,0,201,board_fast0_p5_n4_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL10 )
202,0,202,leave_fast0_p14_n4_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
203,0,203,leave_fast0_p5_n0_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
204,0,204,board_fast0_p14_n4_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
205,0,205,board_fast0_p14_n4_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL10 )
206,0,206,leave_fast0_p10_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
207,0,207,leave_fast0_p14_n0_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
208,0,208,board_fast0_p10_n8_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
209,0,209,board_fast0_p10_n8_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL10 )
210,0,210,leave_fast0_p15_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
211,0,211,leave_fast0_p11_n4_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
212,0,212,board_fast0_p15_n8_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
213,0,213,board_fast0_p15_n8_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL10 )
214,0,214,leave_fast0_p8_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
215,0,215,board_fast0_p11_n4_n0_n1,(boarded p11 fast0),(P_ARTIFICIAL2 )
216,0,216,board_fast0_p8_n16_n0_n1,(boarded p8 fast0),(P_ARTIFICIAL6 )
217,0,217,board_fast0_p12_n16_n0_n1,(boarded p12 fast0),(P_ARTIFICIAL7 )
218,0,218,board_fast0_p12_n12_n3_n4,(passengers fast0 n4),(P_ARTIFICIAL11 )
219,0,219,board_fast0_p5_n16_n0_n1,(boarded p5 fast0),(P_ARTIFICIAL8 )
220,0,220,board_fast0_p14_n16_n0_n1,(boarded p14 fast0),(P_ARTIFICIAL9 )
221,0,221,board_fast0_p10_n0_n0_n1,(boarded p10 fast0),(P_ARTIFICIAL4 )
222,0,222,board_fast0_p15_n0_n0_n1,(boarded p15 fast0),(P_ARTIFICIAL5 )
223,0,223,board_fast0_p16_n8_n0_n1,(boarded p16 fast0),(P_ARTIFICIAL17 )
224,0,224,board_fast0_p6_n8_n0_n1,(boarded p6 fast0),(P_ARTIFICIAL18 )
225,0,225,board_fast0_p18_n8_n0_n1,(boarded p18 fast0),(P_ARTIFICIAL19 )
226,0,226,board_fast0_p0_n8_n0_n1,(boarded p0 fast0),(P_ARTIFICIAL20 )
227,0,227,board_fast0_p17_n8_n0_n1,(boarded p17 fast0),(P_ARTIFICIAL21 )
228,0,228,board_fast0_p3_n16_n1_n2,(boarded p3 fast0),(P_ARTIFICIAL12 )
229,0,229,board_fast0_p9_n16_n1_n2,(boarded p9 fast0),(P_ARTIFICIAL13 )
230,0,230,board_fast0_p19_n16_n1_n2,(boarded p19 fast0),(P_ARTIFICIAL14 )
231,0,231,board_fast0_p4_n16_n1_n2,(boarded p4 fast0),(P_ARTIFICIAL15 )
232,0,232,board_fast0_p2_n16_n1_n2,(boarded p2 fast0),(P_ARTIFICIAL16 )
233,0,233,board_fast0_p1_n16_n1_n2,(boarded p1 fast0),(P_ARTIFICIAL22 )
234,0,234,board_fast0_p7_n16_n1_n2,(boarded p7 fast0),(P_ARTIFICIAL23 )
235,0,235,board_fast0_p13_n16_n1_n2,(boarded p13 fast0),(P_ARTIFICIAL24 )
236,0,236,leave_fast0_p10_n4_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
237,0,237,board_fast0_p8_n8_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
238,0,238,board_fast0_p8_n8_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL10 )
239,0,239,leave_fast0_p12_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
240,0,240,leave_fast0_p15_n4_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
241,0,241,board_fast0_p12_n8_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
242,0,242,board_fast0_p12_n8_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL10 )
243,0,243,leave_fast0_p5_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
244,0,244,leave_fast0_p8_n4_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
245,0,245,leave_fast0_p11_n12_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
246,0,246,leave_fast0_p11_n12_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL10 )
247,0,247,leave_fast0_p14_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
248,0,248,leave_fast0_p12_n4_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
249,0,249,leave_fast0_p10_n12_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
250,0,250,leave_fast0_p10_n12_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL10 )
251,0,251,leave_fast0_p3_n12_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
252,0,252,leave_fast0_p5_n4_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
253,0,253,leave_fast0_p15_n12_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
254,0,254,leave_fast0_p15_n12_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL10 )
255,0,255,leave_fast0_p9_n12_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
256,0,256,leave_fast0_p14_n4_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
257,0,257,leave_fast0_p8_n12_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL3 )
258,0,258,leave_fast0_p8_n12_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL10 )
259,0,259,leave_fast0_p19_n12_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
260,0,260,board_fast0_p11_n8_n0_n1,(boarded p11 fast0),(P_ARTIFICIAL2 )
261,0,261,board_fast0_p8_n0_n0_n1,(boarded p8 fast0),(P_ARTIFICIAL6 )
262,0,262,board_fast0_p12_n0_n0_n1,(boarded p12 fast0),(P_ARTIFICIAL7 )
263,0,263,board_fast0_p5_n12_n3_n4,(passengers fast0 n4),(P_ARTIFICIAL11 )
264,0,264,board_fast0_p5_n0_n0_n1,(boarded p5 fast0),(P_ARTIFICIAL8 )
265,0,265,board_fast0_p14_n0_n0_n1,(boarded p14 fast0),(P_ARTIFICIAL9 )
266,0,266,board_fast0_p10_n4_n0_n1,(boarded p10 fast0),(P_ARTIFICIAL4 )
267,0,267,board_fast0_p15_n4_n0_n1,(boarded p15 fast0),(P_ARTIFICIAL5 )
268,0,268,board_fast0_p16_n12_n1_n2,(boarded p16 fast0),(P_ARTIFICIAL17 )
269,0,269,board_fast0_p6_n12_n1_n2,(boarded p6 fast0),(P_ARTIFICIAL18 )
270,0,270,board_fast0_p18_n12_n1_n2,(boarded p18 fast0),(P_ARTIFICIAL19 )
