Record number,Agent's name,Agent's record number,Action,Effect,Artificial effect
105,0,105,board_fast0_p17_n0_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
106,0,106,board_fast0_p17_n0_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL6 )
107,0,107,board_fast0_p15_n0_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
108,0,108,leave_fast0_p21_n0_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
109,0,109,board_fast0_p15_n0_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
110,0,110,board_fast0_p15_n0_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL6 )
111,0,111,board_fast0_p15_n4_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
112,0,112,leave_fast0_p15_n0_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
113,0,113,board_fast0_p1_n4_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
114,0,114,board_fast0_p1_n4_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL6 )
115,0,115,board_fast0_p1_n4_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
116,0,116,leave_fast0_p1_n4_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
117,0,117,board_fast0_p17_n4_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
118,0,118,board_fast0_p17_n4_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL6 )
119,0,119,board_fast0_p17_n4_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
120,0,120,leave_fast0_p17_n4_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
121,0,121,board_fast0_p21_n4_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
122,0,122,board_fast0_p21_n4_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL6 )
123,0,123,board_fast0_p21_n4_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
124,0,124,leave_fast0_p21_n4_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
125,0,125,leave_fast0_p1_n8_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
126,0,126,leave_fast0_p1_n8_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL6 )
127,0,127,leave_fast0_p1_n8_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
128,0,128,leave_fast0_p15_n4_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
129,0,129,leave_fast0_p17_n8_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
130,0,130,leave_fast0_p17_n8_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL6 )
131,0,131,leave_fast0_p17_n8_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
132,0,132,leave_fast0_p4_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
133,0,133,board_fast0_p1_n8_n0_n1,(boarded p1 fast0),(P_ARTIFICIAL2 )
134,0,134,board_fast0_p17_n8_n0_n1,(boarded p17 fast0),(P_ARTIFICIAL3 )
135,0,135,board_fast0_p21_n8_n0_n1,(boarded p21 fast0),(P_ARTIFICIAL4 )
136,0,136,board_fast0_p21_n8_n3_n4,(passengers fast0 n4),(P_ARTIFICIAL8 )
137,0,137,board_fast0_p15_n8_n0_n1,(boarded p15 fast0),(P_ARTIFICIAL5 )
138,0,138,board_fast0_p10_n16_n0_n1,(boarded p10 fast0),(P_ARTIFICIAL19 )
139,0,139,board_fast0_p11_n16_n0_n1,(boarded p11 fast0),(P_ARTIFICIAL20 )
140,0,140,board_fast0_p5_n16_n0_n1,(boarded p5 fast0),(P_ARTIFICIAL21 )
141,0,141,board_fast0_p6_n16_n0_n1,(boarded p6 fast0),(P_ARTIFICIAL22 )
142,0,142,board_fast0_p16_n16_n0_n1,(boarded p16 fast0),(P_ARTIFICIAL23 )
143,0,143,board_fast0_p18_n16_n0_n1,(boarded p18 fast0),(P_ARTIFICIAL24 )
144,0,144,board_fast0_p4_n16_n0_n1,(boarded p4 fast0),(P_ARTIFICIAL9 )
145,0,145,board_fast0_p9_n16_n0_n1,(boarded p9 fast0),(P_ARTIFICIAL10 )
146,0,146,board_fast0_p3_n16_n0_n1,(boarded p3 fast0),(P_ARTIFICIAL11 )
147,0,147,board_fast0_p0_n16_n0_n1,(boarded p0 fast0),(P_ARTIFICIAL12 )
148,0,148,board_fast0_p7_n16_n0_n1,(boarded p7 fast0),(P_ARTIFICIAL13 )
149,0,149,board_fast0_p12_n16_n0_n1,(boarded p12 fast0),(P_ARTIFICIAL14 )
150,0,150,board_fast0_p8_n16_n0_n1,(boarded p8 fast0),(P_ARTIFICIAL15 )
151,0,151,board_fast0_p14_n16_n0_n1,(boarded p14 fast0),(P_ARTIFICIAL16 )
152,0,152,board_fast0_p2_n16_n0_n1,(boarded p2 fast0),(P_ARTIFICIAL17 )
153,0,153,board_fast0_p20_n16_n0_n1,(boarded p20 fast0),(P_ARTIFICIAL18 )
154,0,154,board_fast0_p13_n16_n0_n1,(boarded p13 fast0),(P_ARTIFICIAL25 )
155,0,155,board_fast0_p19_n16_n0_n1,(boarded p19 fast0),(P_ARTIFICIAL26 )
156,0,156,leave_fast0_p21_n8_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
157,0,157,leave_fast0_p21_n8_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL6 )
158,0,158,leave_fast0_p21_n8_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
159,0,159,leave_fast0_p9_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
160,0,160,leave_fast0_p15_n8_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
161,0,161,leave_fast0_p15_n8_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL6 )
162,0,162,leave_fast0_p15_n8_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
163,0,163,leave_fast0_p3_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
164,0,164,leave_fast0_p1_n12_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
165,0,165,leave_fast0_p1_n12_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL6 )
166,0,166,leave_fast0_p1_n12_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
167,0,167,leave_fast0_p0_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
168,0,168,leave_fast0_p17_n12_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
169,0,169,leave_fast0_p17_n12_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL6 )
170,0,170,leave_fast0_p17_n12_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
171,0,171,leave_fast0_p7_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
172,0,172,leave_fast0_p21_n12_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
173,0,173,leave_fast0_p21_n12_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL6 )
174,0,174,leave_fast0_p21_n12_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
175,0,175,leave_fast0_p12_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
176,0,176,leave_fast0_p15_n12_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
177,0,177,leave_fast0_p15_n12_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL6 )
178,0,178,leave_fast0_p15_n12_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
179,0,179,leave_fast0_p8_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
180,0,180,leave_fast0_p1_n16_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
181,0,181,leave_fast0_p1_n16_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL6 )
182,0,182,leave_fast0_p1_n16_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
183,0,183,leave_fast0_p14_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
184,0,184,board_fast0_p21_n12_n0_n1,(boarded p21 fast0),(P_ARTIFICIAL4 )
185,0,185,board_fast0_p15_n12_n0_n1,(boarded p15 fast0),(P_ARTIFICIAL5 )
186,0,186,board_fast0_p1_n16_n0_n1,(boarded p1 fast0),(P_ARTIFICIAL2 )
187,0,187,board_fast0_p15_n8_n3_n4,(passengers fast0 n4),(P_ARTIFICIAL8 )
188,0,188,board_fast0_p17_n16_n0_n1,(boarded p17 fast0),(P_ARTIFICIAL3 )
189,0,189,board_fast0_p4_n0_n0_n1,(boarded p4 fast0),(P_ARTIFICIAL9 )
190,0,190,board_fast0_p9_n0_n0_n1,(boarded p9 fast0),(P_ARTIFICIAL10 )
191,0,191,board_fast0_p3_n0_n0_n1,(boarded p3 fast0),(P_ARTIFICIAL11 )
192,0,192,board_fast0_p0_n0_n0_n1,(boarded p0 fast0),(P_ARTIFICIAL12 )
193,0,193,board_fast0_p7_n0_n0_n1,(boarded p7 fast0),(P_ARTIFICIAL13 )
194,0,194,board_fast0_p12_n0_n0_n1,(boarded p12 fast0),(P_ARTIFICIAL14 )
195,0,195,board_fast0_p8_n0_n0_n1,(boarded p8 fast0),(P_ARTIFICIAL15 )
196,0,196,board_fast0_p14_n0_n0_n1,(boarded p14 fast0),(P_ARTIFICIAL16 )
197,0,197,board_fast0_p2_n0_n0_n1,(boarded p2 fast0),(P_ARTIFICIAL17 )
198,0,198,board_fast0_p20_n0_n0_n1,(boarded p20 fast0),(P_ARTIFICIAL18 )
199,0,199,board_fast0_p10_n8_n1_n2,(boarded p10 fast0),(P_ARTIFICIAL19 )
200,0,200,board_fast0_p11_n8_n1_n2,(boarded p11 fast0),(P_ARTIFICIAL20 )
201,0,201,board_fast0_p5_n8_n1_n2,(boarded p5 fast0),(P_ARTIFICIAL21 )
202,0,202,board_fast0_p6_n8_n1_n2,(boarded p6 fast0),(P_ARTIFICIAL22 )
203,0,203,board_fast0_p16_n8_n1_n2,(boarded p16 fast0),(P_ARTIFICIAL23 )
204,0,204,board_fast0_p18_n8_n1_n2,(boarded p18 fast0),(P_ARTIFICIAL24 )
205,0,205,board_fast0_p13_n8_n1_n2,(boarded p13 fast0),(P_ARTIFICIAL25 )
206,0,206,board_fast0_p19_n8_n1_n2,(boarded p19 fast0),(P_ARTIFICIAL26 )
207,0,207,leave_fast0_p17_n16_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
208,0,208,leave_fast0_p17_n16_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL6 )
209,0,209,leave_fast0_p17_n16_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
210,0,210,leave_fast0_p2_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
211,0,211,leave_fast0_p21_n16_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
212,0,212,leave_fast0_p21_n16_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL6 )
213,0,213,leave_fast0_p21_n16_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
214,0,214,leave_fast0_p20_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
215,0,215,leave_fast0_p15_n16_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
216,0,216,leave_fast0_p15_n16_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL6 )
217,0,217,leave_fast0_p15_n16_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
218,0,218,leave_fast0_p10_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
219,0,219,leave_fast0_p1_n0_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
220,0,220,leave_fast0_p1_n0_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL6 )
221,0,221,leave_fast0_p1_n0_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
222,0,222,leave_fast0_p11_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
223,0,223,leave_fast0_p17_n0_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
224,0,224,leave_fast0_p17_n0_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL6 )
225,0,225,leave_fast0_p17_n0_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
226,0,226,leave_fast0_p5_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
227,0,227,leave_fast0_p21_n0_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
228,0,228,leave_fast0_p21_n0_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL6 )
229,0,229,leave_fast0_p21_n0_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
230,0,230,leave_fast0_p6_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
231,0,231,leave_fast0_p15_n0_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
232,0,232,leave_fast0_p15_n0_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL6 )
233,0,233,leave_fast0_p15_n0_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
234,0,234,leave_fast0_p16_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
235,0,235,board_fast0_p21_n16_n0_n1,(boarded p21 fast0),(P_ARTIFICIAL4 )
236,0,236,board_fast0_p15_n16_n0_n1,(boarded p15 fast0),(P_ARTIFICIAL5 )
237,0,237,board_fast0_p1_n0_n0_n1,(boarded p1 fast0),(P_ARTIFICIAL2 )
238,0,238,board_fast0_p1_n12_n3_n4,(passengers fast0 n4),(P_ARTIFICIAL8 )
239,0,239,board_fast0_p17_n0_n0_n1,(boarded p17 fast0),(P_ARTIFICIAL3 )
240,0,240,board_fast0_p4_n4_n0_n1,(boarded p4 fast0),(P_ARTIFICIAL9 )
241,0,241,board_fast0_p9_n4_n0_n1,(boarded p9 fast0),(P_ARTIFICIAL10 )
242,0,242,board_fast0_p3_n4_n0_n1,(boarded p3 fast0),(P_ARTIFICIAL11 )
243,0,243,board_fast0_p0_n4_n0_n1,(boarded p0 fast0),(P_ARTIFICIAL12 )
244,0,244,board_fast0_p7_n4_n0_n1,(boarded p7 fast0),(P_ARTIFICIAL13 )
245,0,245,board_fast0_p12_n4_n0_n1,(boarded p12 fast0),(P_ARTIFICIAL14 )
246,0,246,board_fast0_p8_n4_n0_n1,(boarded p8 fast0),(P_ARTIFICIAL15 )
247,0,247,board_fast0_p14_n4_n0_n1,(boarded p14 fast0),(P_ARTIFICIAL16 )
248,0,248,board_fast0_p2_n4_n0_n1,(boarded p2 fast0),(P_ARTIFICIAL17 )
249,0,249,board_fast0_p20_n4_n0_n1,(boarded p20 fast0),(P_ARTIFICIAL18 )
250,0,250,board_fast0_p10_n12_n1_n2,(boarded p10 fast0),(P_ARTIFICIAL19 )
251,0,251,board_fast0_p11_n12_n1_n2,(boarded p11 fast0),(P_ARTIFICIAL20 )
252,0,252,board_fast0_p5_n12_n1_n2,(boarded p5 fast0),(P_ARTIFICIAL21 )
253,0,253,board_fast0_p6_n12_n1_n2,(boarded p6 fast0),(P_ARTIFICIAL22 )
254,0,254,board_fast0_p16_n12_n1_n2,(boarded p16 fast0),(P_ARTIFICIAL23 )
255,0,255,board_fast0_p18_n12_n1_n2,(boarded p18 fast0),(P_ARTIFICIAL24 )
256,0,256,board_fast0_p13_n12_n1_n2,(boarded p13 fast0),(P_ARTIFICIAL25 )
257,0,257,board_fast0_p19_n12_n1_n2,(boarded p19 fast0),(P_ARTIFICIAL26 )
258,0,258,leave_fast0_p1_n4_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
259,0,259,leave_fast0_p1_n4_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL6 )
260,0,260,leave_fast0_p1_n4_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
261,0,261,leave_fast0_p18_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
262,0,262,leave_fast0_p17_n4_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
263,0,263,leave_fast0_p17_n4_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL6 )
264,0,264,leave_fast0_p17_n4_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
265,0,265,leave_fast0_p13_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
266,0,266,leave_fast0_p21_n4_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
267,0,267,leave_fast0_p21_n4_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL6 )
268,0,268,leave_fast0_p21_n4_n4_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
269,0,269,leave_fast0_p19_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
270,0,270,leave_fast0_p15_n4_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
