Record number,Agent's name,Agent's record number,Action,Effect,Artificial effect
43,0,43,board_fast0_p6_n6_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL10 )
44,0,44,board_fast0_p0_n0_n1_n2,(boarded p0 fast0),(P_ARTIFICIAL4 )
45,0,45,board_fast0_p7_n0_n1_n2,(boarded p7 fast0),(P_ARTIFICIAL5 )
46,0,46,board_fast0_p9_n0_n1_n2,(boarded p9 fast0),(P_ARTIFICIAL6 )
47,0,47,board_fast0_p3_n2_n1_n2,(boarded p3 fast0),(P_ARTIFICIAL7 )
48,0,48,board_fast0_p2_n4_n1_n2,(boarded p2 fast0),(P_ARTIFICIAL8 )
49,0,49,board_fast0_p1_n8_n0_n1,(boarded p1 fast0),(P_ARTIFICIAL11 )
50,0,50,board_fast0_p4_n8_n0_n1,(boarded p4 fast0),(P_ARTIFICIAL12 )
51,0,51,board_fast0_p10_n8_n0_n1,(boarded p10 fast0),(P_ARTIFICIAL13 )
52,0,52,board_fast0_p8_n8_n0_n1,(boarded p8 fast0),(P_ARTIFICIAL14 )
53,0,53,board_fast0_p7_n6_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
54,0,54,board_fast0_p7_n6_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL9 )
55,0,55,leave_fast0_p0_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
56,0,56,board_fast0_p9_n6_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
57,0,57,board_fast0_p9_n6_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL9 )
58,0,58,leave_fast0_p7_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
59,0,59,board_fast0_p3_n6_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
60,0,60,board_fast0_p3_n6_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL9 )
61,0,61,leave_fast0_p9_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
62,0,62,board_fast0_p2_n6_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
63,0,63,board_fast0_p2_n6_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL9 )
64,0,64,leave_fast0_p3_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
65,0,65,board_fast0_p0_n8_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
66,0,66,board_fast0_p0_n8_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL9 )
67,0,67,leave_fast0_p2_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
68,0,68,board_fast0_p7_n8_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
69,0,69,board_fast0_p7_n8_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL9 )
70,0,70,leave_fast0_p5_n0_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
71,0,71,board_fast0_p5_n6_n0_n1,(boarded p5 fast0),(P_ARTIFICIAL2 )
72,0,72,board_fast0_p6_n6_n0_n1,(boarded p6 fast0),(P_ARTIFICIAL3 )
73,0,73,board_fast0_p0_n6_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL10 )
74,0,74,board_fast0_p0_n6_n0_n1,(boarded p0 fast0),(P_ARTIFICIAL4 )
75,0,75,board_fast0_p7_n6_n0_n1,(boarded p7 fast0),(P_ARTIFICIAL5 )
76,0,76,board_fast0_p9_n6_n0_n1,(boarded p9 fast0),(P_ARTIFICIAL6 )
77,0,77,board_fast0_p3_n6_n0_n1,(boarded p3 fast0),(P_ARTIFICIAL7 )
78,0,78,board_fast0_p2_n6_n0_n1,(boarded p2 fast0),(P_ARTIFICIAL8 )
79,0,79,board_fast0_p1_n0_n0_n1,(boarded p1 fast0),(P_ARTIFICIAL11 )
80,0,80,board_fast0_p4_n4_n0_n1,(boarded p4 fast0),(P_ARTIFICIAL12 )
81,0,81,board_fast0_p10_n4_n0_n1,(boarded p10 fast0),(P_ARTIFICIAL13 )
82,0,82,board_fast0_p8_n4_n0_n1,(boarded p8 fast0),(P_ARTIFICIAL14 )
83,0,83,board_fast0_p9_n8_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
84,0,84,board_fast0_p9_n8_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL9 )
85,0,85,leave_fast0_p6_n0_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
86,0,86,board_fast0_p3_n8_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
87,0,87,board_fast0_p3_n8_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL9 )
88,0,88,leave_fast0_p0_n0_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
89,0,89,board_fast0_p2_n8_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
90,0,90,board_fast0_p2_n8_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL9 )
91,0,91,leave_fast0_p7_n0_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
92,0,92,board_fast0_p5_n0_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
93,0,93,board_fast0_p5_n0_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL9 )
94,0,94,leave_fast0_p9_n0_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
95,0,95,board_fast0_p6_n0_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
96,0,96,board_fast0_p6_n0_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL9 )
97,0,97,leave_fast0_p3_n0_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
98,0,98,board_fast0_p0_n8_n0_n1,(boarded p0 fast0),(P_ARTIFICIAL4 )
99,0,99,board_fast0_p7_n8_n0_n1,(boarded p7 fast0),(P_ARTIFICIAL5 )
100,0,100,board_fast0_p7_n6_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL10 )
101,0,101,board_fast0_p9_n8_n0_n1,(boarded p9 fast0),(P_ARTIFICIAL6 )
102,0,102,board_fast0_p3_n8_n0_n1,(boarded p3 fast0),(P_ARTIFICIAL7 )
103,0,103,board_fast0_p2_n8_n0_n1,(boarded p2 fast0),(P_ARTIFICIAL8 )
104,0,104,board_fast0_p5_n0_n0_n1,(boarded p5 fast0),(P_ARTIFICIAL2 )
105,0,105,board_fast0_p6_n0_n0_n1,(boarded p6 fast0),(P_ARTIFICIAL3 )
106,0,106,board_fast0_p1_n2_n0_n1,(boarded p1 fast0),(P_ARTIFICIAL11 )
107,0,107,board_fast0_p4_n6_n1_n2,(boarded p4 fast0),(P_ARTIFICIAL12 )
108,0,108,board_fast0_p10_n6_n1_n2,(boarded p10 fast0),(P_ARTIFICIAL13 )
109,0,109,board_fast0_p8_n6_n1_n2,(boarded p8 fast0),(P_ARTIFICIAL14 )
110,0,110,board_fast0_p3_n0_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
111,0,111,board_fast0_p3_n0_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL9 )
112,0,112,leave_fast0_p2_n0_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
113,0,113,board_fast0_p2_n0_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
114,0,114,board_fast0_p2_n0_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL9 )
115,0,115,leave_fast0_p5_n2_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
116,0,116,board_fast0_p5_n2_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
117,0,117,board_fast0_p5_n2_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL9 )
118,0,118,leave_fast0_p6_n2_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
119,0,119,board_fast0_p6_n2_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
120,0,120,board_fast0_p6_n2_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL9 )
121,0,121,leave_fast0_p0_n2_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
122,0,122,board_fast0_p0_n2_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
123,0,123,board_fast0_p0_n2_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL9 )
124,0,124,leave_fast0_p7_n2_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
125,0,125,board_fast0_p7_n2_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
126,0,126,board_fast0_p7_n2_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL9 )
127,0,127,leave_fast0_p9_n2_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
128,0,128,board_fast0_p3_n0_n0_n1,(boarded p3 fast0),(P_ARTIFICIAL7 )
129,0,129,board_fast0_p2_n0_n0_n1,(boarded p2 fast0),(P_ARTIFICIAL8 )
130,0,130,board_fast0_p9_n6_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL10 )
131,0,131,board_fast0_p5_n2_n0_n1,(boarded p5 fast0),(P_ARTIFICIAL2 )
132,0,132,board_fast0_p6_n2_n0_n1,(boarded p6 fast0),(P_ARTIFICIAL3 )
133,0,133,board_fast0_p0_n2_n0_n1,(boarded p0 fast0),(P_ARTIFICIAL4 )
134,0,134,board_fast0_p7_n2_n0_n1,(boarded p7 fast0),(P_ARTIFICIAL5 )
135,0,135,board_fast0_p9_n2_n0_n1,(boarded p9 fast0),(P_ARTIFICIAL6 )
136,0,136,board_fast0_p1_n4_n0_n1,(boarded p1 fast0),(P_ARTIFICIAL11 )
137,0,137,board_fast0_p4_n8_n1_n2,(boarded p4 fast0),(P_ARTIFICIAL12 )
138,0,138,board_fast0_p10_n8_n1_n2,(boarded p10 fast0),(P_ARTIFICIAL13 )
139,0,139,board_fast0_p8_n8_n1_n2,(boarded p8 fast0),(P_ARTIFICIAL14 )
140,0,140,board_fast0_p9_n2_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
141,0,141,board_fast0_p9_n2_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL9 )
142,0,142,leave_fast0_p3_n2_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
143,0,143,board_fast0_p2_n2_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
144,0,144,board_fast0_p2_n2_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL9 )
145,0,145,leave_fast0_p2_n2_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
146,0,146,board_fast0_p5_n4_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
147,0,147,board_fast0_p5_n4_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL9 )
148,0,148,leave_fast0_p5_n4_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
149,0,149,board_fast0_p6_n4_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
150,0,150,board_fast0_p6_n4_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL9 )
151,0,151,leave_fast0_p6_n4_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
152,0,152,board_fast0_p0_n4_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
153,0,153,board_fast0_p0_n4_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL9 )
154,0,154,leave_fast0_p0_n4_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
155,0,155,board_fast0_p2_n2_n0_n1,(boarded p2 fast0),(P_ARTIFICIAL8 )
156,0,156,board_fast0_p5_n4_n0_n1,(boarded p5 fast0),(P_ARTIFICIAL2 )
157,0,157,board_fast0_p3_n6_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL10 )
158,0,158,board_fast0_p6_n4_n0_n1,(boarded p6 fast0),(P_ARTIFICIAL3 )
159,0,159,board_fast0_p0_n4_n0_n1,(boarded p0 fast0),(P_ARTIFICIAL4 )
160,0,160,board_fast0_p7_n4_n0_n1,(boarded p7 fast0),(P_ARTIFICIAL5 )
161,0,161,board_fast0_p9_n4_n0_n1,(boarded p9 fast0),(P_ARTIFICIAL6 )
162,0,162,board_fast0_p3_n4_n0_n1,(boarded p3 fast0),(P_ARTIFICIAL7 )
163,0,163,board_fast0_p1_n6_n1_n2,(boarded p1 fast0),(P_ARTIFICIAL11 )
164,0,164,board_fast0_p4_n4_n1_n2,(boarded p4 fast0),(P_ARTIFICIAL12 )
165,0,165,board_fast0_p10_n4_n1_n2,(boarded p10 fast0),(P_ARTIFICIAL13 )
166,0,166,board_fast0_p8_n4_n1_n2,(boarded p8 fast0),(P_ARTIFICIAL14 )
167,0,167,board_fast0_p7_n4_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
168,0,168,board_fast0_p7_n4_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL9 )
169,0,169,leave_fast0_p7_n4_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
170,0,170,board_fast0_p9_n4_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
171,0,171,board_fast0_p9_n4_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL9 )
172,0,172,leave_fast0_p9_n4_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
173,0,173,board_fast0_p3_n4_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
174,0,174,board_fast0_p3_n4_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL9 )
175,0,175,leave_fast0_p3_n4_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
176,0,176,leave_fast0_p5_n6_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
177,0,177,leave_fast0_p5_n6_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL9 )
178,0,178,leave_fast0_p2_n4_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
179,0,179,leave_fast0_p6_n6_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
180,0,180,leave_fast0_p6_n6_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL9 )
181,0,181,leave_fast0_p1_n6_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
182,0,182,leave_fast0_p0_n6_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
183,0,183,leave_fast0_p0_n6_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL9 )
184,0,184,leave_fast0_p4_n6_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
185,0,185,board_fast0_p5_n6_n1_n2,(boarded p5 fast0),(P_ARTIFICIAL2 )
186,0,186,board_fast0_p6_n6_n1_n2,(boarded p6 fast0),(P_ARTIFICIAL3 )
187,0,187,board_fast0_p2_n6_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL10 )
188,0,188,board_fast0_p0_n6_n1_n2,(boarded p0 fast0),(P_ARTIFICIAL4 )
189,0,189,board_fast0_p7_n6_n1_n2,(boarded p7 fast0),(P_ARTIFICIAL5 )
190,0,190,board_fast0_p9_n6_n1_n2,(boarded p9 fast0),(P_ARTIFICIAL6 )
191,0,191,board_fast0_p3_n6_n1_n2,(boarded p3 fast0),(P_ARTIFICIAL7 )
192,0,192,board_fast0_p2_n6_n1_n2,(boarded p2 fast0),(P_ARTIFICIAL8 )
193,0,193,board_fast0_p1_n8_n1_n2,(boarded p1 fast0),(P_ARTIFICIAL11 )
194,0,194,board_fast0_p4_n0_n0_n1,(boarded p4 fast0),(P_ARTIFICIAL12 )
195,0,195,board_fast0_p10_n0_n0_n1,(boarded p10 fast0),(P_ARTIFICIAL13 )
196,0,196,board_fast0_p8_n0_n0_n1,(boarded p8 fast0),(P_ARTIFICIAL14 )
197,0,197,leave_fast0_p7_n6_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
198,0,198,leave_fast0_p7_n6_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL9 )
199,0,199,leave_fast0_p10_n6_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
200,0,200,leave_fast0_p9_n6_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
201,0,201,leave_fast0_p9_n6_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL9 )
202,0,202,leave_fast0_p8_n6_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
203,0,203,leave_fast0_p3_n6_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
204,0,204,leave_fast0_p3_n6_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL9 )
205,0,205,leave_fast0_p1_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
206,0,206,leave_fast0_p2_n6_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
207,0,207,leave_fast0_p2_n6_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL9 )
208,0,208,leave_fast0_p4_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
209,0,209,leave_fast0_p5_n8_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
210,0,210,leave_fast0_p5_n8_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL9 )
211,0,211,leave_fast0_p10_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
212,0,212,board_fast0_p0_n8_n1_n2,(boarded p0 fast0),(P_ARTIFICIAL4 )
213,0,213,board_fast0_p7_n8_n1_n2,(boarded p7 fast0),(P_ARTIFICIAL5 )
214,0,214,board_fast0_p5_n8_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL10 )
215,0,215,board_fast0_p9_n8_n1_n2,(boarded p9 fast0),(P_ARTIFICIAL6 )
216,0,216,board_fast0_p3_n8_n1_n2,(boarded p3 fast0),(P_ARTIFICIAL7 )
217,0,217,board_fast0_p2_n8_n1_n2,(boarded p2 fast0),(P_ARTIFICIAL8 )
218,0,218,board_fast0_p5_n0_n1_n2,(boarded p5 fast0),(P_ARTIFICIAL2 )
219,0,219,board_fast0_p6_n0_n1_n2,(boarded p6 fast0),(P_ARTIFICIAL3 )
220,0,220,board_fast0_p1_n0_n1_n2,(boarded p1 fast0),(P_ARTIFICIAL11 )
221,0,221,board_fast0_p4_n2_n0_n1,(boarded p4 fast0),(P_ARTIFICIAL12 )
222,0,222,board_fast0_p10_n2_n0_n1,(boarded p10 fast0),(P_ARTIFICIAL13 )
223,0,223,board_fast0_p8_n2_n0_n1,(boarded p8 fast0),(P_ARTIFICIAL14 )
224,0,224,leave_fast0_p6_n8_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
225,0,225,leave_fast0_p6_n8_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL9 )
226,0,226,leave_fast0_p8_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
227,0,227,leave_fast0_p0_n8_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
228,0,228,leave_fast0_p0_n8_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL9 )
229,0,229,leave_fast0_p1_n0_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
230,0,230,leave_fast0_p7_n8_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
231,0,231,leave_fast0_p7_n8_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL9 )
232,0,232,leave_fast0_p4_n0_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
233,0,233,leave_fast0_p9_n8_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
234,0,234,leave_fast0_p9_n8_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL9 )
235,0,235,leave_fast0_p10_n0_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
236,0,236,leave_fast0_p3_n8_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
237,0,237,leave_fast0_p3_n8_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL9 )
238,0,238,leave_fast0_p8_n0_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
239,0,239,leave_fast0_p2_n8_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
240,0,240,leave_fast0_p2_n8_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL9 )
241,0,241,leave_fast0_p1_n2_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
242,0,242,board_fast0_p3_n0_n1_n2,(boarded p3 fast0),(P_ARTIFICIAL7 )
243,0,243,board_fast0_p2_n0_n1_n2,(boarded p2 fast0),(P_ARTIFICIAL8 )
244,0,244,board_fast0_p6_n8_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL10 )
245,0,245,board_fast0_p5_n2_n1_n2,(boarded p5 fast0),(P_ARTIFICIAL2 )
246,0,246,board_fast0_p6_n2_n1_n2,(boarded p6 fast0),(P_ARTIFICIAL3 )
247,0,247,board_fast0_p0_n2_n1_n2,(boarded p0 fast0),(P_ARTIFICIAL4 )
248,0,248,board_fast0_p7_n2_n1_n2,(boarded p7 fast0),(P_ARTIFICIAL5 )
249,0,249,board_fast0_p9_n2_n1_n2,(boarded p9 fast0),(P_ARTIFICIAL6 )
250,0,250,board_fast0_p1_n2_n1_n2,(boarded p1 fast0),(P_ARTIFICIAL11 )
251,0,251,board_fast0_p4_n0_n1_n2,(boarded p4 fast0),(P_ARTIFICIAL12 )
252,0,252,board_fast0_p10_n0_n1_n2,(boarded p10 fast0),(P_ARTIFICIAL13 )
253,0,253,board_fast0_p8_n0_n1_n2,(boarded p8 fast0),(P_ARTIFICIAL14 )
254,0,254,leave_fast0_p5_n0_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
255,0,255,leave_fast0_p5_n0_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL9 )
256,0,256,leave_fast0_p4_n2_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
257,0,257,leave_fast0_p6_n0_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
258,0,258,leave_fast0_p6_n0_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL9 )
259,0,259,leave_fast0_p10_n2_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
260,0,260,leave_fast0_p0_n0_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
261,0,261,leave_fast0_p0_n0_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL9 )
262,0,262,leave_fast0_p8_n2_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
263,0,263,leave_fast0_p7_n0_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
264,0,264,leave_fast0_p7_n0_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL9 )
265,0,265,leave_fast0_p1_n4_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
266,0,266,leave_fast0_p9_n0_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
267,0,267,leave_fast0_p9_n0_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL9 )
268,0,268,leave_fast0_p4_n4_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
269,0,269,leave_fast0_p3_n0_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
270,0,270,leave_fast0_p3_n0_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL9 )
