Record number,Agent's name,Agent's record number,Action,Effect,Artificial effect
149,0,149,board_fast0_p0_n0_n1_n2,(boarded p0 fast0),(P_ARTIFICIAL8 )
150,0,150,board_fast0_p1_n0_n1_n2,(boarded p1 fast0),(P_ARTIFICIAL9 )
151,0,151,board_fast0_p2_n8_n1_n2,(boarded p2 fast0),(P_ARTIFICIAL10 )
152,0,152,board_fast0_p3_n8_n1_n2,(boarded p3 fast0),(P_ARTIFICIAL11 )
153,0,153,board_fast0_p6_n8_n1_n2,(boarded p6 fast0),(P_ARTIFICIAL12 )
154,0,154,board_fast0_p5_n8_n1_n2,(boarded p5 fast0),(P_ARTIFICIAL13 )
155,0,155,leave_fast0_p7_n4_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
156,0,156,leave_fast0_p7_n4_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL6 )
157,0,157,leave_fast0_p1_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
158,0,158,leave_fast0_p9_n4_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
159,0,159,leave_fast0_p9_n4_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL6 )
160,0,160,leave_fast0_p2_n0_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
161,0,161,leave_fast0_p4_n6_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
162,0,162,leave_fast0_p4_n6_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL6 )
163,0,163,leave_fast0_p3_n0_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
164,0,164,leave_fast0_p8_n6_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
165,0,165,leave_fast0_p8_n6_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL6 )
166,0,166,leave_fast0_p6_n0_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
167,0,167,board_fast0_p4_n0_n1_n2,(boarded p4 fast0),(P_ARTIFICIAL2 )
168,0,168,board_fast0_p8_n0_n1_n2,(boarded p8 fast0),(P_ARTIFICIAL3 )
169,0,169,board_fast0_p7_n2_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
170,0,170,board_fast0_p7_n0_n1_n2,(boarded p7 fast0),(P_ARTIFICIAL4 )
171,0,171,board_fast0_p9_n0_n1_n2,(boarded p9 fast0),(P_ARTIFICIAL5 )
172,0,172,board_fast0_p0_n2_n1_n2,(boarded p0 fast0),(P_ARTIFICIAL8 )
173,0,173,board_fast0_p1_n2_n1_n2,(boarded p1 fast0),(P_ARTIFICIAL9 )
174,0,174,board_fast0_p2_n4_n2_n3,(boarded p2 fast0),(P_ARTIFICIAL10 )
175,0,175,board_fast0_p3_n4_n2_n3,(boarded p3 fast0),(P_ARTIFICIAL11 )
176,0,176,board_fast0_p6_n4_n2_n3,(boarded p6 fast0),(P_ARTIFICIAL12 )
177,0,177,board_fast0_p5_n4_n2_n3,(boarded p5 fast0),(P_ARTIFICIAL13 )
178,0,178,leave_fast0_p7_n6_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
179,0,179,leave_fast0_p7_n6_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL6 )
180,0,180,leave_fast0_p5_n0_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
181,0,181,leave_fast0_p9_n6_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
182,0,182,leave_fast0_p9_n6_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL6 )
183,0,183,leave_fast0_p2_n2_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
184,0,184,leave_fast0_p4_n8_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
185,0,185,leave_fast0_p4_n8_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL6 )
186,0,186,leave_fast0_p3_n2_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
187,0,187,leave_fast0_p8_n8_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
188,0,188,leave_fast0_p8_n8_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL6 )
189,0,189,leave_fast0_p6_n2_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
190,0,190,leave_fast0_p7_n8_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
191,0,191,leave_fast0_p7_n8_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL6 )
192,0,192,leave_fast0_p5_n2_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
193,0,193,board_fast0_p7_n2_n1_n2,(boarded p7 fast0),(P_ARTIFICIAL4 )
194,0,194,board_fast0_p9_n2_n1_n2,(boarded p9 fast0),(P_ARTIFICIAL5 )
195,0,195,board_fast0_p9_n2_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
196,0,196,board_fast0_p4_n4_n1_n2,(boarded p4 fast0),(P_ARTIFICIAL2 )
197,0,197,board_fast0_p8_n4_n1_n2,(boarded p8 fast0),(P_ARTIFICIAL3 )
198,0,198,board_fast0_p0_n4_n1_n2,(boarded p0 fast0),(P_ARTIFICIAL8 )
199,0,199,board_fast0_p1_n4_n1_n2,(boarded p1 fast0),(P_ARTIFICIAL9 )
200,0,200,board_fast0_p2_n6_n2_n3,(boarded p2 fast0),(P_ARTIFICIAL10 )
201,0,201,board_fast0_p3_n6_n2_n3,(boarded p3 fast0),(P_ARTIFICIAL11 )
202,0,202,board_fast0_p6_n6_n2_n3,(boarded p6 fast0),(P_ARTIFICIAL12 )
203,0,203,board_fast0_p5_n6_n2_n3,(boarded p5 fast0),(P_ARTIFICIAL13 )
204,0,204,leave_fast0_p9_n8_n2_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
205,0,205,leave_fast0_p9_n8_n3_n2,(passengers fast0 n2),(P_ARTIFICIAL6 )
206,0,206,leave_fast0_p2_n4_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
207,0,207,board_fast0_p0_n0_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
208,0,208,board_fast0_p0_n0_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL6 )
209,0,209,leave_fast0_p3_n4_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
210,0,210,board_fast0_p1_n0_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
211,0,211,board_fast0_p1_n0_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL6 )
212,0,212,leave_fast0_p6_n4_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
213,0,213,board_fast0_p0_n2_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
214,0,214,board_fast0_p0_n2_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL6 )
215,0,215,leave_fast0_p5_n4_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
216,0,216,board_fast0_p1_n2_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
217,0,217,board_fast0_p1_n2_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL6 )
218,0,218,leave_fast0_p2_n6_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
219,0,219,board_fast0_p9_n4_n1_n2,(boarded p9 fast0),(P_ARTIFICIAL5 )
220,0,220,board_fast0_p4_n6_n1_n2,(boarded p4 fast0),(P_ARTIFICIAL2 )
221,0,221,board_fast0_p7_n4_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
222,0,222,board_fast0_p8_n6_n1_n2,(boarded p8 fast0),(P_ARTIFICIAL3 )
223,0,223,board_fast0_p7_n6_n1_n2,(boarded p7 fast0),(P_ARTIFICIAL4 )
224,0,224,board_fast0_p0_n6_n1_n2,(boarded p0 fast0),(P_ARTIFICIAL8 )
225,0,225,board_fast0_p1_n6_n1_n2,(boarded p1 fast0),(P_ARTIFICIAL9 )
226,0,226,board_fast0_p2_n8_n2_n3,(boarded p2 fast0),(P_ARTIFICIAL10 )
227,0,227,board_fast0_p3_n8_n2_n3,(boarded p3 fast0),(P_ARTIFICIAL11 )
228,0,228,board_fast0_p6_n8_n2_n3,(boarded p6 fast0),(P_ARTIFICIAL12 )
229,0,229,board_fast0_p5_n8_n2_n3,(boarded p5 fast0),(P_ARTIFICIAL13 )
230,0,230,board_fast0_p0_n4_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
231,0,231,board_fast0_p0_n4_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL6 )
232,0,232,leave_fast0_p3_n6_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
233,0,233,board_fast0_p1_n4_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
234,0,234,board_fast0_p1_n4_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL6 )
235,0,235,leave_fast0_p6_n6_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
236,0,236,board_fast0_p2_n4_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
237,0,237,board_fast0_p2_n4_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL6 )
238,0,238,leave_fast0_p5_n6_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
239,0,239,board_fast0_p3_n4_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
240,0,240,board_fast0_p3_n4_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL6 )
241,0,241,leave_fast0_p2_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
242,0,242,board_fast0_p6_n4_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
243,0,243,board_fast0_p6_n4_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL6 )
244,0,244,leave_fast0_p3_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
245,0,245,board_fast0_p5_n4_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
246,0,246,board_fast0_p5_n4_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL6 )
247,0,247,leave_fast0_p6_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
248,0,248,board_fast0_p9_n6_n1_n2,(boarded p9 fast0),(P_ARTIFICIAL5 )
249,0,249,board_fast0_p4_n8_n1_n2,(boarded p4 fast0),(P_ARTIFICIAL2 )
250,0,250,board_fast0_p4_n4_n2_n3,(passengers fast0 n3),(P_ARTIFICIAL7 )
251,0,251,board_fast0_p8_n8_n1_n2,(boarded p8 fast0),(P_ARTIFICIAL3 )
252,0,252,board_fast0_p7_n8_n1_n2,(boarded p7 fast0),(P_ARTIFICIAL4 )
253,0,253,board_fast0_p0_n8_n1_n2,(boarded p0 fast0),(P_ARTIFICIAL8 )
254,0,254,board_fast0_p1_n8_n1_n2,(boarded p1 fast0),(P_ARTIFICIAL9 )
255,0,255,board_fast0_p2_n0_n0_n1,(boarded p2 fast0),(P_ARTIFICIAL10 )
256,0,256,board_fast0_p3_n0_n0_n1,(boarded p3 fast0),(P_ARTIFICIAL11 )
257,0,257,board_fast0_p6_n0_n0_n1,(boarded p6 fast0),(P_ARTIFICIAL12 )
258,0,258,board_fast0_p5_n0_n0_n1,(boarded p5 fast0),(P_ARTIFICIAL13 )
259,0,259,board_fast0_p2_n6_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
260,0,260,board_fast0_p2_n6_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL6 )
261,0,261,leave_fast0_p5_n8_n1_n0,(passengers fast0 n0),(P_ARTIFICIAL0 )
262,0,262,board_fast0_p3_n6_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
263,0,263,board_fast0_p3_n6_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL6 )
264,0,264,board_fast0_p6_n6_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
265,0,265,board_fast0_p6_n6_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL6 )
266,0,266,board_fast0_p0_n6_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
267,0,267,board_fast0_p0_n6_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL6 )
268,0,268,board_fast0_p1_n6_n0_n1,(passengers fast0 n1),(P_ARTIFICIAL1 )
269,0,269,board_fast0_p1_n6_n1_n2,(passengers fast0 n2),(P_ARTIFICIAL6 )
270,0,270,board_fast0_p4_n0_n2_n3,(boarded p4 fast0),(P_ARTIFICIAL2 )
